gene,dim1,dim2
Q12463,-0.0263511,-0.621965
O94636,0.367595,-0.466432
O94258,0.0470781,-0.590917
P33418,0.290626,-0.515915
Q9UTQ7,0.131683,-0.649544
Q05123,0.405726,-0.458067
P53078,0.336051,-0.50145
Q09893,0.358762,-0.466807
P08432,0.14743,-0.549098
Q9UQW9,0.331183,-0.451706
P25566,0.407546,-0.448249
Q9Y7K1,0.1344,-0.617784
P36142,0.0513302,-0.63878
Q09906,0.264181,-0.510332
P53934,0.403592,-0.477069
Q9Y7J3,0.188335,-0.538373
O74393,0.380366,-0.54157
P38112,0.445733,-0.491982
P53937,0.429954,-0.505867
O59772,0.110781,-0.606222
Q09669,0.141949,-0.570755
P10127,0.0949704,-0.618046
Q12347,0.374527,-0.501362
O74531,0.235955,-0.523475
O74445,0.255559,-0.522292
P53549,0.270057,-0.52155
P78954,0.304425,-0.478699
P07260,0.0623163,-0.562624
P53063,0.377156,-0.449454
O13836,0.350529,-0.47649
P47154,0.129464,-0.579932
Q10071,0.0995508,-0.645993
P26370,0.309995,-0.470436
O59830,0.265609,-0.528384
P50085,0.157773,-0.633698
O94550,0.212022,-0.568554
P53904,-0.0153419,-0.628658
Q10235,0.417825,-0.499402
Q07844,0.117883,-0.550745
O14325,0.0454443,-0.565658
P40515,0.36014,-0.491425
Q9USZ8,0.288309,-0.578339
Q9P7W6,0.215295,-0.566596
P38920,0.100514,-0.602882
Q9P7B4,0.232913,-0.525227
Q05016,0.0198085,-0.644202
P53538,0.368262,-0.477025
O42868,0.274806,-0.583819
Q92371,0.306007,-0.572745
Q02642,0.0886312,-0.641781
Q08745,0.399231,-0.482804
O13614,0.255462,-0.518687
Q06489,0.537582,-0.440681
O60185,0.375451,-0.501791
P0CX36,0.408143,-0.513301
Q9P4W9,0.458309,-0.452381
P0CX42,0.257493,-0.59056
P0CT61,0.110836,-0.574987
Q09100,0.350767,-0.488552
P53883,0.304895,-0.562008
P0C8R3,0.383282,-0.529296
P05759,0.255283,-0.557988
O74810,0.1513,-0.569003
P21734,0.313727,-0.489152
Q9HDY4,0.415696,-0.445969
Q04217,0.411359,-0.453151
P39954,0.437795,-0.464022
O13639,0.234551,-0.514517
Q12488,-0.000835483,-0.595616
Q9P7X6,0.312169,-0.510715
P09457,0.362214,-0.451579
O74479,0.21812,-0.576895
Q9UUI4,0.3917,-0.499167
Q12080,0.334004,-0.472687
Q07938,0.366184,-0.447144
Q09816,0.545919,-0.446686
P53925,0.16505,-0.551988
O13912,0.0626841,-0.628783
P13045,0.111404,-0.574826
Q9HDU2,0.0986251,-0.654315
P00817,0.285082,-0.574638
P19117,0.115263,-0.633745
P18239,0.0776533,-0.583792
Q09188,0.27775,-0.476296
P33333,0.256555,-0.516589
Q9US20,0.246607,-0.579617
P02994,0.0654741,-0.603445
P0CT55,0.102119,-0.637512
O14249,0.134988,-0.573274
P53264,0.21958,-0.588158
O60058,0.15655,-0.5389
P32794,0.166212,-0.585521
P39073,0.521207,-0.483312
O13958,0.322055,-0.552714
Q05788,0.429454,-0.510288
Q9UTG1,0.17746,-0.559019
O74738,0.246657,-0.509268
Q08961,0.244669,-0.517957
O75005,0.345968,-0.476134
P07806-1,0.409928,-0.418931
Q09758,0.335332,-0.4861
P53154,0.332588,-0.525457
P0CT59,0.402916,-0.443366
P0C0W1,0.145149,-0.625687
O14053,0.0233219,-0.663206
Q06078,0.260481,-0.564174
O74742,0.238531,-0.50591
Q08645,0.237896,-0.608077
O74801,0.238948,-0.494386
P51998,-0.040687,-0.610567
P43569,0.0170345,-0.630855
Q7Z991,0.370058,-0.540629
P53235,0.0995318,-0.616348
O74965,0.24574,-0.50964
P36421,0.162725,-0.626118
O14055,0.387069,-0.432086
P20457,0.0395723,-0.583039
O74761,0.270211,-0.526525
O13750,0.246362,-0.556274
P53598,0.337523,-0.478074
P25343,0.271651,-0.515003
Q9UUM7,0.485721,-0.457003
Q06892,0.118324,-0.66117
Q9UT98,0.15967,-0.638725
Q10257,0.110539,-0.566393
P38961,0.141195,-0.55877
P15565-1,0.28152,-0.493169
Q9P804,0.28054,-0.529494
Q9UTI7,0.5024,-0.47584
P06785,0.339598,-0.456088
P34220,0.495007,-0.46099
Q9UUF1,0.406868,-0.529875
Q04728,0.0615286,-0.650426
O94346,0.337382,-0.4751
O13682,-0.0107899,-0.628967
Q05471,0.0125411,-0.617382
Q9P7G4,0.159864,-0.639074
P36163,0.127074,-0.571006
Q01896,0.114022,-0.611005
P22189,0.432434,-0.457152
P16603,0.0912416,-0.658471
P36587,0.204794,-0.625425
P36051,0.329475,-0.559626
Q8WZK2,0.28476,-0.505028
O59821,0.140135,-0.633491
P53859,0.421468,-0.502187
P87111,0.258405,-0.505472
Q08822,0.471232,-0.459921
Q9P7N5,0.186286,-0.623342
Q05791,0.271953,-0.49289
P04803,0.0086168,-0.649558
O42875,0.214887,-0.519374
P43535,0.0362305,-0.618021
O59672,-0.016961,-0.640013
Q05584,0.399035,-0.45373
Q9UT36,0.177517,-0.615578
Q04225,0.0872028,-0.573389
Q9P783,0.187098,-0.530987
O94298,0.274454,-0.505656
P38992,0.249036,-0.521468
Q9US35,0.423475,-0.54224
P53095,0.0477721,-0.638448
Q02725,0.352277,-0.573029
O13718,0.119414,-0.656258
Q9Y7R4,0.0249451,-0.640905
P38827,0.295171,-0.559803
Q12690,0.435197,-0.452251
O74175,0.411059,-0.54105
P17967,0.101619,-0.597571
Q10057,0.324052,-0.534273
Q10190,0.252212,-0.564327
P53145,0.141995,-0.654454
Q9Y7P2,0.448377,-0.446208
P38342,0.45496,-0.44803
P32897,0.128138,-0.605435
Q9USM7,0.31599,-0.467188
Q9UTE2,0.186464,-0.615514
P11353,0.273845,-0.503891
Q9URZ5,0.102625,-0.588024
P21576,0.246391,-0.565213
O13810,0.263506,-0.517258
P32264,0.0129797,-0.621754
Q9UTI8,0.317347,-0.530398
P0CX28,0.234293,-0.508235
O94600,0.234453,-0.612974
P36097,0.0807444,-0.668672
P38623,0.151669,-0.577649
O94547,0.117234,-0.643182
O59790,-0.0445191,-0.643105
P38991,0.243937,-0.506289
P25578,0.359641,-0.4627
Q9HDW1,0.0724769,-0.574659
O42929,0.289457,-0.583813
P47089,0.205607,-0.535126
O14182,0.291556,-0.598049
P53732,0.167957,-0.652194
O13801,0.387351,-0.511718
P32770,0.241186,-0.580878
Q9UUI5,0.158295,-0.538553
P40482,0.316411,-0.516267
O74747,0.257365,-0.556218
P10862,0.161623,-0.619341
P40371,0.19727,-0.505469
P35182,0.297673,-0.496059
P13393,0.130208,-0.598776
P17871,0.135361,-0.643015
Q9USJ5,0.315402,-0.469989
P32347,0.206637,-0.508987
P0CS90,0.0568372,-0.602432
P22774-1,0.34739,-0.487431
P35669,0.278724,-0.512639
Q08220,0.352433,-0.474876
Q07729,0.402812,-0.466942
O14057,0.348277,-0.450253
P07244,0.512071,-0.480382
P20772,0.36978,-0.474951
Q12692,0.271528,-0.510347
P48003,0.190725,-0.612492
P28627,-0.00811287,-0.642049
O74800,0.110782,-0.656454
P47117,0.139677,-0.655964
P32390,0.38879,-0.55863
Q06567,0.0467666,-0.598427
O60111,0.29494,-0.502608
P23254,0.231205,-0.517488
Q9URM2,0.224007,-0.582826
Q06142,0.0668173,-0.641297
O13864,0.205577,-0.519762
P53942,0.154386,-0.536798
Q10236,0.220302,-0.503088
P15807,0.0895462,-0.689947
O14172,0.173322,-0.650281
P79016,-0.0527969,-0.64098
P07281,0.22407,-0.50098
Q9HE08,0.164842,-0.618347
P47095,0.390138,-0.480589
P22137,0.276519,-0.495617
Q10161,0.375347,-0.482867
P32567,0.0833572,-0.576479
Q9UUJ6,0.259069,-0.487393
Q9URX6,0.196786,-0.60092
P0C2H9,0.354086,-0.446436
O59721,0.3434,-0.482945
P48567,0.290251,-0.507695
Q9Y817,0.379493,-0.524758
P47104,0.474856,-0.509041
P40055,0.340867,-0.561834
Q9P4X3,0.152423,-0.644925
P23501,0.364732,-0.514046
Q9P6N5,0.431632,-0.445727
P28817,0.332085,-0.529598
O74802,0.079435,-0.600689
P26263,0.303417,-0.492718
O42873,0.336379,-0.457113
Q9UT28,0.243493,-0.615551
Q05874,0.428781,-0.536087
O14311,0.323044,-0.538189
P06844,0.330107,-0.55556
P32939,0.114707,-0.621732
O94655,0.385381,-0.522301
Q03862,0.372668,-0.568825
O60180,0.31318,-0.542447
O14187,0.22522,-0.551045
P33334,0.132329,-0.6364
Q09719,0.09635,-0.595004
Q12389,0.294418,-0.526629
Q9P6P6,0.34433,-0.554448
P31334,0.38403,-0.543582
P54874,0.0184759,-0.630624
P54839,0.244293,-0.613406
P15705,0.337424,-0.556745
Q9USI5,0.273456,-0.578461
Q9P787,0.487377,-0.47955
P36039,0.131955,-0.63878
P40377,0.295131,-0.515571
P29469,0.429766,-0.455742
Q8TFG7,0.182244,-0.596486
P38793,0.301143,-0.58948
Q08924,0.343127,-0.477749
Q9USZ0,0.188894,-0.520946
O94264,-0.0655338,-0.648886
P35728,0.148391,-0.561872
Q12483,0.171128,-0.553752
O94663,0.20979,-0.525944
Q10297,0.229268,-0.532047
P53067,0.132555,-0.640002
O74700,0.180333,-0.639877
Q9P7K0,0.0166229,-0.66809
Q09749,0.276802,-0.579161
Q12442,0.156407,-0.545353
O13909,0.250497,-0.59089
P40499,0.14278,-0.620058
P23542,0.0260191,-0.60785
O42652,0.062877,-0.614424
O94634,0.251502,-0.53913
P00927,0.131807,-0.583919
Q09671,0.389409,-0.478754
P41816,0.107733,-0.566136
Q05776,0.286026,-0.55717
Q9UT07,0.287275,-0.480679
O74772,0.378759,-0.534049
P25337,0.369504,-0.474358
P87215,-0.0542608,-0.628026
Q06819,0.302243,-0.55081
Q9P7K9,0.140592,-0.658204
P38694,0.193067,-0.531009
P05733,0.117542,-0.572932
P49166,-0.00311029,-0.624197
P36104,0.110031,-0.66331
O60137,0.213174,-0.592698
P07213,0.349217,-0.474082
O14217,-0.0139022,-0.628882
Q10232,0.00304962,-0.634955
P51401,0.338129,-0.467444
O59811,0.139976,-0.655088
P38344,0.0364131,-0.656987
P89886,0.350268,-0.468553
P87313,-0.0137717,-0.61306
O74476,0.322866,-0.481506
P32337,0.0226042,-0.652846
Q9P7U2,0.402528,-0.534778
Q02895,0.384689,-0.443137
P36617,0.431039,-0.517021
P06777,0.358506,-0.494976
P78917,0.127439,-0.554255
P12709,0.342392,-0.455142
P35181,0.301945,-0.489558
Q9P7N2,0.225651,-0.500153
P40370,0.214982,-0.521725
P00924,0.213598,-0.58819
Q12383,0.256468,-0.521965
Q9UTH1,0.363665,-0.512358
P22213,0.0337564,-0.636875
O74534,0.0666665,-0.565091
Q07923,0.269165,-0.560781
Q9USJ6,0.421919,-0.520746
O59727,0.0724713,-0.67679
Q08971,0.210357,-0.523485
P40367,0.140794,-0.574867
Q09782,0.284555,-0.561287
P54964,0.347555,-0.539767
O94626,0.144178,-0.653729
P32316,0.162602,-0.56805
Q9UUJ9,0.399592,-0.469777
P25694,0.0847177,-0.608974
Q9P3A7,0.322494,-0.472431
Q10409,0.241165,-0.520597
Q12094,-0.0323428,-0.653517
P15367,0.37829,-0.500973
O74323,0.00183444,-0.60413
P38806,0.35147,-0.486169
O42871,0.132253,-0.601386
Q9P6K3,0.391717,-0.499841
Q08977,0.210204,-0.535221
Q04235,0.195778,-0.642845
Q09832,0.239628,-0.558118
Q08444,0.449428,-0.527243
Q9UTK0,0.426457,-0.452054
O75006,0.0187962,-0.62839
P22224,0.0237046,-0.627696
P08466,0.173355,-0.528162
Q10480,0.0966592,-0.628169
O60198,0.217392,-0.630052
P19358,0.169597,-0.535673
O74309,-0.022799,-0.606047
P32480,-0.105764,-0.630682
Q03305,-0.0206471,-0.643677
Q10170,0.268389,-0.523054
P32559,0.082169,-0.665694
Q9UTE7,0.362639,-0.520647
O14081,0.0174665,-0.676379
P38426,0.166977,-0.582917
Q09736,0.237116,-0.506033
P10614,0.103309,-0.641851
O14295,-0.0527637,-0.636578
Q06494,0.21474,-0.613119
P32855,0.0581827,-0.595402
O74562,0.329139,-0.590349
Q10100,0.241486,-0.61749
P33331,0.215066,-0.512041
O74733,0.235092,-0.62339
Q06632,0.087299,-0.602453
O43005,0.104091,-0.673384
P27351,0.0382809,-0.603499
Q9P6Q2,0.126134,-0.552564
P32626,0.411605,-0.521365
P32600,0.208545,-0.516868
Q9Y7K2,0.254995,-0.485166
P48015,0.247487,-0.622432
O14110,0.109734,-0.574023
O74311,0.107303,-0.652736
Q03503,0.23028,-0.556694
P37254,0.0173757,-0.615947
O94277,0.162605,-0.542237
O60109,0.283928,-0.519611
P11491,0.17249,-0.629267
P39923,0.289771,-0.582583
O42857,0.239551,-0.506597
O13705,0.150411,-0.63718
Q06245,0.248196,-0.500631
O14235,0.0231276,-0.656086
Q06640,0.0666359,-0.567101
P08463,0.347082,-0.494341
P20486,0.421671,-0.481814
P32639,0.167612,-0.597011
Q9UT24,0.140989,-0.546166
P47064,0.204809,-0.526321
Q09905,0.359118,-0.506479
P14540,0.274087,-0.568626
P36580,0.284241,-0.601045
Q9P7X0,0.0345926,-0.637222
Q06236,0.0341672,-0.594053
P53313,0.0133986,-0.626317
Q10342,0.214528,-0.610776
Q9UTE6,0.180688,-0.55764
P10962,0.255874,-0.493439
Q06708,0.0800765,-0.607864
P87145,0.32078,-0.469113
P23615,0.229385,-0.54447
Q09915,-0.0641625,-0.640946
P78937,-0.00319467,-0.6094
P08536,0.130588,-0.554397
O13516,0.105545,-0.626438
Q09757,0.0809377,-0.574709
P53629,0.167424,-0.659233
Q10269,0.0192926,-0.682238
Q9UTK8,0.455186,-0.475835
P40107,0.407694,-0.451393
Q9UTR1,0.324211,-0.497098
P40469,0.243658,-0.493835
O94305,0.128201,-0.665164
P28321,-0.0278986,-0.619738
O74860,0.247863,-0.608055
P53727,-0.0967734,-0.635286
P40150,0.0959749,-0.603646
Q10284,0.144404,-0.547025
O74760,0.141183,-0.633216
P38249,0.364118,-0.463539
Q9UTF7,0.444289,-0.515297
P25358,0.137739,-0.673536
Q9UU93,0.221677,-0.519004
P25296,0.437055,-0.48304
Q9P7W5,0.213128,-0.543013
P40160,0.44868,-0.531412
P38061,0.0805824,-0.584947
P79015,0.333554,-0.528474
P47057,-0.0793083,-0.647229
O14243,0.130901,-0.570665
P22141,0.20274,-0.631476
Q09720,0.313092,-0.508209
P00724-1,0.252809,-0.617096
O59852,0.290445,-0.481987
P38328,0.280602,-0.497112
P78774,0.216474,-0.554399
Q10185,0.373245,-0.573684
P39109,0.210067,-0.544033
Q9P7X1,0.0267316,-0.597961
P10507,0.255194,-0.598754
P16370,0.240398,-0.524509
P37382,0.282947,-0.497949
O74462,0.311289,-0.514174
P53040,0.0505981,-0.582747
Q9UUB8,0.47016,-0.505081
P32860,0.372544,-0.44444
P31406,0.0517377,-0.576654
P17255,0.348484,-0.452034
P40157,0.356018,-0.587987
Q1MTR3,0.264289,-0.504895
Q9P3T6,0.16077,-0.545764
P26783,0.259525,-0.626343
O74762,0.276395,-0.504835
P32565,0.169632,-0.531146
P50623,0.226832,-0.544708
P40984,0.224501,-0.504652
P36599,0.310238,-0.526013
P22434,0.322249,-0.461667
Q09820,0.356234,-0.469067
P30771,0.142426,-0.636818
O94291,0.229138,-0.509125
Q08826,-0.0290417,-0.600952
Q05498,0.0764211,-0.642228
O13610,0.15445,-0.664032
P48582,0.336414,-0.483465
O13783,0.423941,-0.459656
O13974,0.110327,-0.654286
P43558,0.41043,-0.450309
P46943,0.200691,-0.64256
O13869,0.355082,-0.461162
P32461,0.224748,-0.643352
Q10206,0.379897,-0.54364
P0CT72,0.168245,-0.57953
P0CX46,0.0988322,-0.648984
P53257,0.173276,-0.671929
O94370,0.295241,-0.548896
Q09780,-0.068226,-0.635157
P07277,0.176436,-0.520756
P32317,0.415151,-0.549842
O42895,0.317651,-0.467004
P06105,0.0879488,-0.602302
O59810,0.0565293,-0.624575
Q9UUC8,0.248737,-0.549698
Q06090,0.0365475,-0.586709
Q9URY8,0.212514,-0.530613
Q12325,0.169118,-0.637292
P06779,0.302499,-0.578944
O74999,0.248406,-0.611989
P38081,0.346761,-0.508987
O74799,0.112725,-0.657746
P38238,0.211344,-0.632144
O36015,0.0745841,-0.572767
P21911,0.354895,-0.492354
P21801,0.0828488,-0.685203
O94289,0.172402,-0.658776
P36037,0.322007,-0.470952
P23060,0.054708,-0.698989
Q09839,0.249643,-0.57297
O13792,0.0873402,-0.671961
Q07478,0.140784,-0.649961
O74959,0.11881,-0.666781
Q08651,0.0781972,-0.668802
P32629,0.383295,-0.567933
O74745,0.40128,-0.453473
P87109,0.384108,-0.485019
Q12204,0.0102758,-0.616027
P53878,0.0112947,-0.680513
O13822,-0.0219978,-0.611172
Q9UUM2,0.35447,-0.510816
P53840,0.161647,-0.553316
Q9C0Z0,0.0963141,-0.675886
P32837,0.103686,-0.625143
O00087,0.188937,-0.646939
P09624,-0.074084,-0.639251
Q08193,0.119131,-0.641735
O13692,-0.0959576,-0.64497
O74178,0.0933209,-0.681139
P35844,0.244704,-0.525555
O13780,0.258807,-0.603194
Q08417,0.33152,-0.570533
Q9Y7U6,0.423291,-0.458776
P51862,0.125312,-0.578167
P39994,0.216798,-0.51709
Q9Y7M1,0.364638,-0.44581
P40151,0.322836,-0.500616
O13984,0.0350327,-0.583421
P33296,0.31974,-0.568695
O42646,0.335169,-0.587675
P40350,0.508084,-0.496049
O60061,0.0532786,-0.614185
O14019,0.327729,-0.455691
P25333,0.318558,-0.549635
Q00578,0.353031,-0.488008
O13768,0.0717424,-0.66762
O94491,0.161859,-0.647014
P15365,0.514802,-0.480062
O13797,0.30721,-0.495274
Q12118,0.0339669,-0.658478
O94601,0.198052,-0.543138
P35197,0.075313,-0.675598
Q09794,0.184307,-0.572018
P07259,0.472422,-0.45417
O74215,0.113056,-0.649948
P43550,0.367719,-0.513976
P38191,0.12477,-0.647721
Q9URW3,0.21497,-0.523449
Q9UTH2,0.153251,-0.549937
P42940,0.277063,-0.501735
O13936,0.0139685,-0.646047
P27692,0.312741,-0.51423
O13995,0.379062,-0.451085
Q12091,-0.0523428,-0.624139
Q9HGL4,0.0963762,-0.583532
P41814,0.346503,-0.556212
O60118,0.0573341,-0.611288
Q12487,0.163243,-0.61801
P28519,-0.0734685,-0.649597
O59753,0.143405,-0.575608
Q01159,0.401853,-0.477033
P40997,0.0976544,-0.571733
P38748,0.252964,-0.519775
O13747,0.246565,-0.515575
Q9P7H2,0.236456,-0.61562
Q12090,0.294899,-0.573556
P38625,0.284379,-0.560354
Q9P772,0.280413,-0.509045
O74754,0.0266142,-0.627492
P38077,0.445466,-0.465857
P53111,0.499549,-0.514339
Q9UT59,0.144208,-0.533414
O74718,0.241787,-0.586493
P05453,0.277692,-0.512553
Q9URY5,0.43267,-0.51301
P39676,0.248943,-0.488672
Q9P7G9,0.241014,-0.494362
Q02196,0.184889,-0.633457
P0CX83,0.455911,-0.480059
O42699,0.0812716,-0.641921
O94395,0.326793,-0.475602
P32807,0.116785,-0.653136
O59682,0.162582,-0.603245
P25045,0.38547,-0.466509
Q9UT42,-0.0345208,-0.647651
P42951,0.256066,-0.538044
Q9UTP0,-0.0324144,-0.657685
P14120,0.155072,-0.651207
O60100,0.0211163,-0.628343
P40069,-0.0531874,-0.620321
O14460,0.260844,-0.622021
P32324,0.438296,-0.542193
Q9P791,0.173958,-0.64893
Q01976-1,0.289197,-0.570626
Q10478,0.312205,-0.595414
P53969,0.209683,-0.523451
O94641,0.413088,-0.480849
P31539,0.292748,-0.56986
P0CU20,0.104265,-0.575873
Q08913,0.232215,-0.568222
O59816,0.236356,-0.511745
P12695,0.369236,-0.460006
P32863,0.413573,-0.447715
P41410,0.16322,-0.578152
Q9P7M9,0.0949543,-0.586252
P38066,0.190345,-0.539557
P24279,0.32743,-0.546623
P30666,0.256969,-0.507505
Q12315,0.0736048,-0.575341
O94652,0.307864,-0.469186
P53973,0.0538265,-0.702351
P56523,0.0509145,-0.694069
P87240,0.291879,-0.511763
P06100,0.140211,-0.596849
P07257,0.0765576,-0.565068
P78761,0.0703972,-0.573214
O74499,-0.0820852,-0.646551
P53905,0.0808184,-0.598239
P28737,0.149467,-0.626321
Q9P7J5,0.0571019,-0.653586
Q09682,-0.00887047,-0.615326
P23638,0.0704291,-0.562614
Q9UT57,0.162901,-0.542545
P40558,-0.014342,-0.645208
P43122,0.291019,-0.575073
O94710,0.427545,-0.546989
Q03677,0.492335,-0.498033
O94286,0.0612973,-0.689161
P10505,0.389624,-0.457129
P38042,0.271477,-0.596573
P43571,0.390494,-0.507814
Q9UT41,0.407425,-0.475478
P40525,0.0551795,-0.628683
Q9URT8,0.0555003,-0.563145
P09938,0.159558,-0.62665
P36603,0.458985,-0.458726
O74962,0.199189,-0.546034
Q04430,0.47082,-0.509298
P06781,0.350329,-0.469213
Q10133,0.28099,-0.594223
P40383,0.275634,-0.518688
P22147,0.338711,-0.580466
Q09775,0.275385,-0.550862
P45818,0.334924,-0.461268
P38254,0.272162,-0.502927
Q10438,0.309,-0.499357
P25654,0.0150584,-0.636841
O74797,0.147374,-0.550902
P21269-1,0.164145,-0.553014
Q9Y7U9,0.49369,-0.528565
P15625,0.361214,-0.455109
O42870,0.339224,-0.49629
O59797,0.371312,-0.463004
P25293,0.289443,-0.507676
P22353,0.269876,-0.524489
O94345,0.403683,-0.472848
P39958,0.186159,-0.523889
Q10305,0.24828,-0.603961
Q9URX7,0.0839775,-0.564498
P38074,0.291001,-0.472236
Q10177,0.332575,-0.611975
P38925,0.304568,-0.483406
P49626,0.499417,-0.496849
Q9P784,0.460689,-0.492107
O14209,0.24776,-0.494034
P47039,0.278133,-0.491539
P30606,0.0146465,-0.689831
Q10286,0.375968,-0.507239
O94686,0.557206,-0.499442
P0CX26,0.447404,-0.550331
P14743,0.39958,-0.45777
O43010,0.11637,-0.567616
P00854,0.0924655,-0.603633
P21535,0.0150603,-0.63741
P25635,0.161555,-0.628526
Q9C1X1,0.534621,-0.51326
P35497,0.100073,-0.588066
P36624,0.348715,-0.605247
P43549,0.313938,-0.547403
Q9P7T9,0.255314,-0.48826
P47017,0.345999,-0.455483
P87173,0.17169,-0.644782
Q03201,0.073731,-0.595693
O60186,-0.0837386,-0.635062
P40413,0.254306,-0.50403
Q9UTM4,0.399518,-0.518132
Q9UUH1,0.363345,-0.459847
P47111,0.144722,-0.58075
P05694,0.208181,-0.654824
Q9UT19,0.108977,-0.679606
O94247,0.280286,-0.619836
P34243,0.0466098,-0.594159
O13933,0.261289,-0.509141
P16661,0.200482,-0.661969
O42897,0.165847,-0.660422
P40016,0.372391,-0.534399
P17609,0.273699,-0.632256
P07560,0.187618,-0.571869
O74777,0.0457097,-0.592907
P25586,0.114072,-0.670713
Q10354,0.0296996,-0.606899
Q03697,0.346526,-0.590885
O74890,0.127171,-0.680412
P48527,0.37709,-0.585381
Q9USQ9,0.448738,-0.4861
P30657,0.242421,-0.50661
O74435,0.237726,-0.597932
P06704,0.145254,-0.561451
O74368,0.365782,-0.547389
P41800,-0.0774745,-0.621729
P28040,0.172708,-0.530299
P13382,0.434554,-0.45339
O74736,0.229668,-0.63903
P50947,0.0873633,-0.654586
Q09738,0.164535,-0.558281
P50102,0.113586,-0.679198
Q9Y7M7,0.302507,-0.600686
P33311,0.0866102,-0.550214
O42872,0.284935,-0.600753
P46948,0.0872156,-0.670026
O74556,0.260445,-0.501374
P36091,-0.038682,-0.625951
Q09885,0.341804,-0.587625
Q05515,0.294373,-0.566286
O94361,0.183654,-0.582021
P38226,0.243925,-0.532613
P15380,0.193579,-0.63421
Q9URZ3,0.343844,-0.452312
P15179,0.150239,-0.557208
O94242,0.0912545,-0.580505
P56286,-0.0498127,-0.631057
P20459,0.454596,-0.54055
Q08285,0.198322,-0.545115
O13903,0.145357,-0.547749
P42941,0.363812,-0.59089
O74382,0.310958,-0.494777
P18869,0.290056,-0.59755
P04173,0.0828952,-0.557228
O94288,0.388125,-0.458565
Q07896,0.0347577,-0.60206
P87115,0.114233,-0.671272
P53914,0.0827874,-0.681138
P28274,-0.0238374,-0.639009
O42644,0.366035,-0.493452
O59827,0.0878945,-0.689118
P23202,-0.0298389,-0.635055
P38836,0.0653067,-0.654881
O74818,0.322761,-0.493516
P38624,-0.031624,-0.631871
O43063,0.208795,-0.526897
Q9P7H1,0.150755,-0.651455
Q00684,0.265724,-0.601945
Q08446,0.438183,-0.455261
O59709,0.341935,-0.570438
P38701,0.0523326,-0.690626
O74893,0.132787,-0.551937
O14459,0.245415,-0.531584
P34087,0.430736,-0.534531
P07283,0.104764,-0.571934
Q9UTJ2,0.100167,-0.617023
Q10366,0.475124,-0.526533
P39104,0.244563,-0.50771
Q9HFE8,0.317164,-0.585625
P38811,0.276709,-0.521583
P53388,0.319694,-0.594104
O74543,0.225291,-0.534626
Q04673,0.232875,-0.630107
O74995,0.149666,-0.661913
P38287,0.283531,-0.489616
Q9UT67,0.102508,-0.572516
P38203,0.0827938,-0.681886
O94408,0.446426,-0.47549
O74448,0.109656,-0.568703
P22696,0.060519,-0.61679
O94330,0.114937,-0.583471
P40360,0.181812,-0.656777
O59801,0.0410158,-0.667025
P35207,0.0356697,-0.691708
O74690,0.372512,-0.4858
P39990,0.171524,-0.644712
O74559,0.303161,-0.485245
P53337,0.116731,-0.582289
O94255,0.231882,-0.554326
P53615,0.463782,-0.548498
P08417,0.225147,-0.507425
O94552,0.245284,-0.599462
P87305,0.311381,-0.585277
P32656,0.194202,-0.536151
P25378,0.499447,-0.518385
O94363,0.317781,-0.461119
P17610,0.0758307,-0.596332
P38555,0.403372,-0.453851
Q12220,0.299515,-0.494723
P87177,0.000953745,-0.607803
O94511,0.297948,-0.510363
Q99190,0.0552919,-0.61119
Q06668,0.268903,-0.571076
O43033,0.0540854,-0.565994
P38430,0.29956,-0.481008
P41890,0.125716,-0.588243
P21243,0.106346,-0.698731
O94517,0.0232561,-0.610345
O74362,0.153987,-0.554192
P53743,0.171585,-0.677005
P32911,0.272956,-0.621194
P79060,0.446395,-0.545411
Q06839,0.245547,-0.625126
Q9Y7N9,-0.0438829,-0.633265
O74846,0.264266,-0.620544
P32844,0.0914473,-0.599463
P32468,0.107688,-0.596701
P48009,0.0697159,-0.583158
P40035,0.456023,-0.546822
Q9P7V8,0.513914,-0.50567
O13890,0.296874,-0.503032
Q08968,0.287854,-0.603097
Q06224,0.35653,-0.533904
O13794,0.409127,-0.542476
P53954,0.433167,-0.556082
O74878,0.186967,-0.532339
O74553,0.399143,-0.480934
Q06063,0.266398,-0.572879
P39105,0.355475,-0.582272
P0CU03,0.401434,-0.442019
Q09828,0.134481,-0.666025
P11325,0.234937,-0.493185
P53306,0.420074,-0.512446
O14357,0.330677,-0.546627
P53600,0.356971,-0.462993
O74891,0.170157,-0.526895
Q9UR24,0.387358,-0.544573
P40352,0.40267,-0.475671
P87121,0.456993,-0.496339
P23255,0.309007,-0.520943
Q9US04,0.166761,-0.595791
Q05902,0.362942,-0.506381
Q12074,0.0363178,-0.648514
Q09741,0.23502,-0.613273
Q9P7S7,0.0548779,-0.58969
Q12499,0.176746,-0.541123
O59866,0.340764,-0.574157
P33767,0.204579,-0.511213
Q9P6J7,0.227421,-0.506423
Q08902,0.0791423,-0.671866
P53112,0.410671,-0.509037
O60065,0.267854,-0.502404
O60181,-0.0500535,-0.623884
Q99258,0.0297772,-0.633876
O74766,0.208476,-0.51202
P07275,0.423819,-0.501117
P54781,0.128301,-0.676054
O13820,0.117558,-0.600455
Q05506,0.504181,-0.459815
O74781,0.211444,-0.541759
Q12211,0.10795,-0.675273
O94396,0.385518,-0.561964
P04912,0.2216,-0.526311
P04909,0.201855,-0.651064
P19454,0.140078,-0.562399
