Gene A	Gene B	Score	Category
O13984	Q9USX9	0.467271	Non-SL
O13984	O60136	0.568934	Non-SL
O13984	O60137	0.708214	Non-SL
O13984	O60139	0.14332899999999998	Non-SL
O13984	O60145	0.43701	Non-SL
O13984	Q9USW9	0.007765	Non-SL
O13984	O60152	-0.031293	Non-SL
O13984	P25009	0.093836	Non-SL
O13984	O60161	0.06049500000000001	Non-SL
O13984	Q9P7Y4	-1.160347	Inconclusive
O13984	O14334	0.21281799999999998	Non-SL
O13984	P28829	0.714519	Non-SL
O13984	O14417	0.255193	Non-SL
O13984	Q9P7R5	-0.36879	Non-SL
O13984	O94307	-0.41126499999999994	Non-SL
O13984	O94308	0.7157939999999999	Non-SL
O13984	O94312	0.295271	Non-SL
O13984	O94317	-0.022074	Non-SL
O13984	P40385	0.458815	Non-SL
O13984	Q9P7K6	-0.394479	Non-SL
O13984	O74350	0.448804	Non-SL
O13984	O60183	-0.053505	Non-SL
O13984	O74767	0.271077	Non-SL
O13984	O74789	0.313775	Non-SL
O13984	Q9P6S5	0.030795	Non-SL
O13984	Q9P6S3	0.040693	Non-SL
O13984	O42996	0.072563	Non-SL
O13984	Q9USU8	0.443496	Non-SL
O13984	Q9USU7	0.019006	Non-SL
O13984	P53695	-0.18404700000000002	Non-SL
O13984	O94387	0.598012	Non-SL
O13984	P36626	-0.175831	Non-SL
O13984	O59669	0.107547	Non-SL
O13984	O59672	-0.487729	Non-SL
O13984	O59676	-1.0445229999999999	Inconclusive
O13984	Q9Y7K5	-0.169948	Non-SL
O13984	Q9Y7K6	-0.17455199999999998	Non-SL
O13984	O74804	-0.6247090000000001	Non-SL
O13984	O74805	0.27673400000000004	Non-SL
O13984	O14338	0.324246	Non-SL
O13984	O14342	0.605151	Non-SL
O13984	O43001	0.8263879999999999	Non-SL
O13984	O43004	0.22043200000000002	Non-SL
O13984	O94281	-0.335751	Non-SL
O13984	O74363	-0.358642	Non-SL
O13984	O14350	0.0256	Non-SL
O13984	P87308	-0.302736	Non-SL
O13984	P87311	-0.5359729999999999	Non-SL
O13984	P87313	0.328271	Non-SL
O13984	P87314	2.789845	Non-SL
O13984	Q09150	-0.06768099999999999	Non-SL
O13984	Q96WV9	-0.244162	Non-SL
O13984	O13606	-0.012121	Non-SL
O13984	Q9USU3	0.37369	Non-SL
O13984	Q9UST9	0.401902	Non-SL
O13984	O74814	0.179674	Non-SL
O13984	O74827	1.034891	Non-SL
O13984	P87074	-0.040958999999999995	Non-SL
O13984	Q9Y7Y5	0.462054	Non-SL
O13984	O43017	0.5132770000000001	Non-SL
O13984	O43023	-0.017917	Non-SL
O13984	O59702	-0.169872	Non-SL
O13984	O59704	0.718709	Non-SL
O13984	Q9HGN2	1.001206	Non-SL
O13984	P87175	0.359771	Non-SL
O13984	P28706	0.446875	Non-SL
O13984	O43049	-0.23654499999999998	Non-SL
O13984	O74381	-0.35783200000000004	Non-SL
O13984	O74382	0.611354	Non-SL
O13984	O74385	0.654504	Non-SL
O13984	Q09329	-0.257143	Non-SL
O13984	Q9UUB6	0.208312	Non-SL
O13984	O60016	0.225056	Non-SL
O13984	O94364	0.37598200000000004	Non-SL
O13984	O74964	1.180134	Non-SL
O13984	O74965	0.6908890000000001	Non-SL
O13984	O59742	0.5343359999999999	Non-SL
O13984	P36616	0.477025	Non-SL
O13984	Q9HGM8	0.015132	Non-SL
O13984	Q9Y884	0.29641100000000004	Non-SL
O13984	Q9HGM2	-0.25743699999999997	Non-SL
O13984	Q9USS2	0.070789	Non-SL
O13984	O60059	1.062438	Non-SL
O13984	Q9USR6	-0.51732	Non-SL
O13984	Q9USQ6	0.028602	Non-SL
O13984	Q10332	-0.031789	Non-SL
O13984	O94526	0.10802300000000001	Non-SL
O13984	O94527	0.11890099999999999	Non-SL
O13984	O94529	0.29178699999999996	Non-SL
O13984	O59753	0.307193	Non-SL
O13984	O94663	-0.558013	Non-SL
O13984	W6JQK2	0.009642	Non-SL
O13984	Q9HEQ9	-0.9121610000000001	Non-SL
O13984	Q92372	-0.257382	Non-SL
O13984	O43066	-0.42967799999999995	Non-SL
O13984	O94324	0.044543	Non-SL
O13984	O94331	0.551894	Non-SL
O13984	O94332	-0.337296	Non-SL
O13984	P56523	-0.23236300000000001	Non-SL
O13984	P04689	-0.235222	Non-SL
O13984	Q9HGL3	-0.362334	Non-SL
O13984	O94687	0.352698	Non-SL
O13984	O94689	-0.32409099999999996	Non-SL
O13984	Q8WZK4	0.020965	Non-SL
O13984	O42991	0.053875	Non-SL
O13984	O42993	0.27707	Non-SL
O13984	O94289	0.15415399999999999	Non-SL
O13984	P09322	0.076106	Non-SL
O13984	P09988	-0.328984	Non-SL
O13984	O13641	-0.6048899999999999	Non-SL
O13984	O43077	-0.08419700000000001	Non-SL
O13984	Q9USQ1	-0.08062000000000001	Non-SL
O13984	O43083	-0.07033400000000001	Non-SL
O13984	O43085	-0.322048	Non-SL
O13984	Q9C0W2	0.19150999999999999	Non-SL
O13984	Q9P7X0	-0.118355	Non-SL
O13984	Q9P797	-0.553125	Non-SL
O13984	Q9P795	0.49341599999999997	Non-SL
O13984	Q9P794	0.325278	Non-SL
O13984	Q9P793	-0.648976	Non-SL
O13984	Q9P790	-0.455139	Non-SL
O13984	Q9P7D3	0.04069	Non-SL
O13984	Q9P7D2	-0.118532	Non-SL
O13984	O94256	0.511754	Non-SL
O13984	O94259	0.890214	Non-SL
O13984	O94266	0.298462	Non-SL
O13984	O94269	0.104808	Non-SL
O13984	O94271	-0.6561359999999999	Non-SL
O13984	O94273	-0.34278800000000004	Non-SL
O13984	O94275	-0.306954	Non-SL
O13984	O94279	0.623483	Non-SL
O13984	Q9C0V7	0.120904	Non-SL
O13984	Q9HDU2	-0.11245799999999999	Non-SL
O13984	O59759	0.12585	Non-SL
O13984	O59762	0.502111	Non-SL
O13984	O59763	0.414127	Non-SL
O13984	Q7LKZ5	-0.053772	Non-SL
O13984	O74834	-0.337302	Non-SL
O13984	Q9USP1	-0.275775	Non-SL
O13984	Q9USP0	0.42433000000000004	Non-SL
O13984	Q10426	0.7240000000000001	Non-SL
O13984	Q76PD2	0.212963	Non-SL
O13984	O74405	-0.8554069999999999	Non-SL
O13984	A0ZWU1	-0.054087	Non-SL
O13984	Q09172	0.058544000000000006	Non-SL
O13984	O74842	-0.156961	Non-SL
O13984	O74845	0.10472000000000001	Non-SL
O13984	O94703	0.574149	Non-SL
O13984	O94709	0.17993599999999998	Non-SL
O13984	O94394	0.5295310000000001	Non-SL
O13984	O94396	-0.727325	Non-SL
O13984	O94400	-0.609545	Non-SL
O13984	O94405	0.280258	Non-SL
O13984	Q9USN8	-0.200076	Non-SL
O13984	Q9USN7	-0.19353	Non-SL
O13984	O94545	0.108223	Non-SL
O13984	O94714	-0.010099	Non-SL
O13984	O94717	-0.16404100000000002	Non-SL
O13984	Q9Y7N0	0.5046149999999999	Non-SL
O13984	Q9Y7N2	-0.45697200000000004	Non-SL
O13984	P38938	-0.613708	Non-SL
O13984	O74427	0.433766	Non-SL
O13984	P79011	0.187729	Non-SL
O13984	O74456	-0.132097	Non-SL
O13984	O74465	0.521219	Non-SL
O13984	O74467	0.376925	Non-SL
O13984	P36625	-0.5774729999999999	Non-SL
O13984	O74856	1.9462709999999999	Non-SL
O13984	O74860	0.43564899999999995	Non-SL
O13984	O74861	-0.21806599999999998	Non-SL
O13984	O74863	-0.8168920000000001	Non-SL
O13984	Q10428	0.100776	Non-SL
O13984	Q09884	0.042574	Non-SL
O13984	Q9USL6	-0.095704	Non-SL
O13984	Q9USL4	-0.14019	Non-SL
O13984	Q9USL1	-0.040067	Non-SL
O13984	Q09170	0.035801	Non-SL
O13984	P78789	-0.34794200000000003	Non-SL
O13984	O94474	0.043486000000000004	Non-SL
O13984	O94480	0.130204	Non-SL
O13984	O74630	-0.259844	Non-SL
O13984	Q9P7I8	-0.5048729999999999	Non-SL
O13984	O74500	-0.08353200000000001	Non-SL
O13984	O74502	0.109162	Non-SL
O13984	O74503	-0.44193000000000005	Non-SL
O13984	Q9Y7R4	0.174977	Non-SL
O13984	Q9Y7R7	-0.379917	Non-SL
O13984	O74874	1.521466	Non-SL
O13984	O74999	0.566295	Non-SL
O13984	P40389	0.7671020000000001	Non-SL
O13984	O59797	0.282602	Non-SL
O13984	O94487	-0.41763199999999995	Non-SL
O13984	O94490	0.22298600000000002	Non-SL
O13984	Q9USK2	0.227921	Non-SL
O13984	P87236	0.790872	Non-SL
O13984	P87240	-0.293288	Non-SL
O13984	P87244	-0.106177	Non-SL
O13984	Q9P3U9	-0.21993400000000002	Non-SL
O13984	Q9P3U8	0.129161	Non-SL
O13984	O59801	-0.538722	Non-SL
O13984	O94241	-0.19687000000000002	Non-SL
O13984	O59811	-0.154844	Non-SL
O13984	O74897	0.105947	Non-SL
O13984	O94588	0.04	Non-SL
O13984	O74508	0.879266	Non-SL
O13984	O94347	-0.649258	Non-SL
O13984	O74910	-1.546001	Inconclusive
O13984	P04909	0.283589	Non-SL
O13984	O94602	-0.697257	Non-SL
O13984	O94603	0.495663	Non-SL
O13984	O94606	0.124395	Non-SL
O13984	Q9Y7V2	-0.068005	Non-SL
O13984	O74515	0.040282	Non-SL
O13984	O74518	-0.353481	Non-SL
O13984	O74957	-0.98236	Non-SL
O13984	O94247	0.255371	Non-SL
O13984	O74919	-0.125336	Non-SL
O13984	O74920	-0.218428	Non-SL
O13984	O74922	0.165621	Non-SL
O13984	O94533	-1.105261	Inconclusive
O13984	O94534	0.36034499999999997	Non-SL
O13984	O74560	0.583828	Non-SL
O13984	Q9UR24	-0.285928	Non-SL
O13984	Q9USG9	-0.44204799999999994	Non-SL
O13984	Q9C0U6	-0.096196	Non-SL
O13985	O14023	-1.0794139999999999	Inconclusive
O13985	Q92368	0.634814	Non-SL
O13985	Q09690	0.227202	Non-SL
O13985	Q09696	-0.68297	Non-SL
O13985	Q09699	-0.12213900000000001	Non-SL
O13985	Q09173	0.226552	Non-SL
O13985	Q09907	0.41550699999999996	Non-SL
O13985	Q09731	-0.067412	Non-SL
O13985	Q09732	-0.427359	Non-SL
O13985	O14108	0.514652	Non-SL
O13985	O14116	-0.695276	Non-SL
O13985	Q9P3U1	-0.16533499999999998	Non-SL
O13985	Q9P3U0	-0.10315999999999999	Non-SL
O13985	Q9UT85	0.37394	Non-SL
O13985	Q9UT83	0.090688	Non-SL
O13985	Q9UT79	0.15398900000000001	Non-SL
O13985	O14118	0.20228800000000002	Non-SL
O13985	O14450	0.789259	Non-SL
O13985	P87119	0.444995	Non-SL
O13985	P87127	-0.20993699999999998	Non-SL
O13985	O14127	0.195322	Non-SL
O13985	O14135	0.243718	Non-SL
O13985	P79065	-0.217367	Non-SL
O13985	P30821	0.377909	Non-SL
O13985	Q10189	0.258973	Non-SL
O13985	O14139	-1.224166	Inconclusive
O13985	P39750	-1.42867	Inconclusive
O13985	O14145	-0.004592000000000001	Non-SL
O13985	O14147	-1.433943	Inconclusive
O13985	O42868	0.48475799999999997	Non-SL
O13985	O13298	-0.340425	Non-SL
O13985	O42874	0.179922	Non-SL
O13985	Q10077	0.071349	Non-SL
O13985	Q10143	0.542538	Non-SL
O13985	Q9P3W2	-0.737641	Non-SL
O13985	O14157	0.8336459999999999	Non-SL
O13985	O14161	0.20570100000000002	Non-SL
O13985	P17608	0.072671	Non-SL
O13985	O36016	0.280605	Non-SL
O13985	O36023	0.6523329999999999	Non-SL
O13985	O36030	-0.81738	Non-SL
O13985	Q09831	0.23485599999999998	Non-SL
O13985	Q09832	-0.307612	Non-SL
O13985	Q10236	-0.391462	Non-SL
O13985	Q10242	-0.055284	Non-SL
O13985	Q10256	0.7026279999999999	Non-SL
O13985	P87057	-8e-06	Non-SL
O13985	Q9HE02	0.49770600000000004	Non-SL
O13985	Q9HDZ7	1.358937	Non-SL
O13985	Q9UUH3	-0.48235600000000006	Non-SL
O13985	Q9UUH2	0.09965800000000001	Non-SL
O13985	Q9HGP4	0.8373389999999999	Non-SL
O13985	Q9P6Q2	0.281929	Non-SL
O13985	Q9P6Q1	-0.09987	Non-SL
O13985	P40381	-1.0274729999999999	Inconclusive
O13985	Q9US07	-0.862218	Non-SL
O13985	P26306	-2.513127	SL
O13985	Q9P7I3	-0.129593	Non-SL
O13985	Q9P6M0	0.10512	Non-SL
O13985	Q9P6L6	0.272012	Non-SL
O13985	Q9P6L2	0.07445399999999999	Non-SL
O13985	O14210	0.061517999999999996	Non-SL
O13985	O14213	0.067288	Non-SL
O13985	O14214	-0.837016	Non-SL
O13985	O14224	0.614225	Non-SL
O13985	O14227	1.097418	Non-SL
O13985	P78759	0.752646	Non-SL
O13985	Q92348	0.20161600000000002	Non-SL
O13985	Q92353	0.996986	Non-SL
O13985	O14262	0.189132	Non-SL
O13985	P49740	0.067263	Non-SL
O13985	Q9UT52	0.12770499999999999	Non-SL
O13985	Q09116	0.282591	Non-SL
O13985	P28758	0.059181	Non-SL
O13985	Q9P6P3	1.238243	Non-SL
O13985	Q9P6N2	0.294926	Non-SL
O13985	Q9UT39	1.272429	Non-SL
O13985	Q9UT35	0.348538	Non-SL
O13985	Q9URY1	0.239891	Non-SL
O13985	O42634	-0.05276	Non-SL
O13985	Q9Y703	-0.41726899999999995	Non-SL
O13985	Q9UT23	0.681743	Non-SL
O13985	O14306	-0.274256	Non-SL
O13985	O14307	-1.522653	Inconclusive
O13985	O14081	0.350288	Non-SL
O13985	Q9P7G6	0.248867	Non-SL
O13985	Q9P7M3	-0.801106	Non-SL
O13985	Q9C1X4	-0.480608	Non-SL
O13985	Q9HDY1	-1.2500129999999998	Inconclusive
O13985	Q9C107	1.34322	Non-SL
O13985	Q9C103	-7.020258999999999	SL
O13985	Q9C0Z3	-0.076099	Non-SL
O13985	Q9C0Z0	-0.048063999999999996	Non-SL
O13985	Q92383	-0.30176	Non-SL
O13985	O74635	-0.47753199999999996	Non-SL
O13985	Q8X1T0	-0.546415	Non-SL
O13985	O94235	0.149267	Non-SL
O13985	Q9URU9	0.10947899999999999	Non-SL
O13985	P49777	2.751649	Non-SL
O13985	Q9Y818	-0.731274	Non-SL
O13985	P09988	0.020481	Non-SL
O13985	Q9Y815	0.304757	Non-SL
O13985	Q92398	-0.50554	Non-SL
O13985	O42905	0.099445	Non-SL
O13985	Q9P6H9	1.8098330000000002	Non-SL
O13985	P09202	-0.39989600000000003	Non-SL
O13985	P48003	0.866555	Non-SL
O13985	O59721	0.176702	Non-SL
O13985	Q1MTR1	-0.107977	Non-SL
O13985	O94620	-0.352502	Non-SL
O13985	Q09746	0.285352	Non-SL
O13985	Q09748	0.346127	Non-SL
O13985	O59835	-0.066098	Non-SL
O13985	O94503	-1.274076	Inconclusive
O13985	O74191	0.117522	Non-SL
O13985	O94756	-0.341196	Non-SL
O13985	O94627	-0.11066300000000001	Non-SL
O13985	O94630	0.518841	Non-SL
O13985	Q9P6R2	0.21062899999999998	Non-SL
O13985	Q9P6R1	-1.104402	Inconclusive
O13985	O60070	-0.210081	Non-SL
O13985	O60072	0.0072829999999999995	Non-SL
O13985	O60104	0.36328499999999997	Non-SL
O13985	O60109	-0.071345	Non-SL
O13985	Q9Y7Z1	0.342958	Non-SL
O13985	Q1MTR5	-0.08631699999999999	Non-SL
O13985	O74315	0.59168	Non-SL
O13985	Q00472	0.8658379999999999	Non-SL
O13985	O94376	0.018341999999999997	Non-SL
O13985	O94728	0.5011869999999999	Non-SL
O13985	O94731	0.10928299999999999	Non-SL
O13985	Q1MTQ1	0.774848	Non-SL
O13985	O13453	-0.194528	Non-SL
O13985	O74324	-0.372232	Non-SL
O13985	O59751	-0.275175	Non-SL
O13985	O42929	-2.1266130000000003	Inconclusive
O13985	O94640	0.6662239999999999	Non-SL
O13985	O14326	0.303573	Non-SL
O13985	O14327	0.905216	Non-SL
O13985	O14332	-0.8935870000000001	Non-SL
O13985	O60117	-0.342414	Non-SL
O13985	O60125	-0.268835	Non-SL
O13985	O42941	-0.49870200000000003	Non-SL
O13985	O42948	0.6768149999999999	Non-SL
O13985	Q9P7W6	-0.406296	Non-SL
O13985	Q9P7W0	-0.386251	Non-SL
O13985	P07799	0.05171799999999999	Non-SL
O13985	O74729	0.119019	Non-SL
O13985	O74736	0.075673	Non-SL
O13985	O74738	-0.06787699999999999	Non-SL
O13985	Q9P7P2	-0.08129199999999999	Non-SL
O13985	O74748	0.40117600000000003	Non-SL
O13985	Q09948	-0.416181	Non-SL
O13985	O94561	0.017721999999999998	Non-SL
O13985	Q1MTQ5	-0.537656	Non-SL
O13985	O94573	-0.143933	Non-SL
O13985	Q96TL7	-1.5720040000000002	Inconclusive
O13985	Q9Y7J1	-0.6429060000000001	Non-SL
O13985	Q9UUF3	0.019969999999999998	Non-SL
O13985	O74757	0.370771	Non-SL
O13985	O74759	-1.320545	Inconclusive
O13985	Q9USX9	-1.032521	Inconclusive
O13985	O94495	-0.287977	Non-SL
O13985	O60136	-0.012768	Non-SL
O13985	O60137	-0.228937	Non-SL
O13985	O60139	-0.033621	Non-SL
O13985	O60145	-1.1486299999999998	Inconclusive
O13985	Q9USW9	-0.25948699999999997	Non-SL
O13985	O60152	0.426997	Non-SL
O13985	P25009	0.435478	Non-SL
O13985	O60161	-0.137753	Non-SL
O13985	Q9P7Y4	-0.039245999999999996	Non-SL
O13985	O14334	-0.138958	Non-SL
O13985	P28829	0.955089	Non-SL
O13985	O14417	0.539447	Non-SL
O13985	Q9P7R5	-0.389481	Non-SL
O13985	O94307	0.796603	Non-SL
O13985	O94308	-0.909227	Non-SL
O13985	O94312	0.297031	Non-SL
O13985	O94317	0.042043000000000004	Non-SL
O13985	P40385	0.21751399999999999	Non-SL
O13985	Q9P7K6	0.065802	Non-SL
O13985	O74350	-0.147759	Non-SL
O13985	O60183	0.589565	Non-SL
O13985	O74767	0.025667000000000002	Non-SL
O13985	O74789	0.429321	Non-SL
O13985	Q9P6S5	-0.181032	Non-SL
O13985	Q9P6S3	0.175689	Non-SL
O13985	O42996	-0.141144	Non-SL
O13985	Q9USU8	0.126306	Non-SL
O13985	Q9USU7	0.480112	Non-SL
O13985	P53695	-0.416851	Non-SL
O13985	O94387	-0.246914	Non-SL
O13985	P36626	0.06756000000000001	Non-SL
O13985	O59669	-0.116362	Non-SL
O13985	O59672	-0.13505999999999999	Non-SL
O13985	O59676	0.696291	Non-SL
O13985	Q9Y7K5	0.152255	Non-SL
O13985	Q9Y7K6	-0.5190239999999999	Non-SL
O13985	O74804	-0.8925799999999999	Non-SL
O13985	O74805	-0.242479	Non-SL
O13985	O14338	-0.616644	Non-SL
O13985	O14342	-2.076937	Inconclusive
O13985	O43001	-0.119604	Non-SL
O13985	O43004	-0.9170360000000001	Non-SL
O13985	O94281	-0.17818399999999998	Non-SL
O13985	O74363	-0.08995299999999999	Non-SL
O13985	O14350	-0.8442540000000001	Non-SL
O13985	P87308	0.0995	Non-SL
O13985	P87311	-0.017580000000000002	Non-SL
O13985	P87313	-0.664147	Non-SL
O13985	P87314	-9.188688	SL
O13985	Q09150	0.628534	Non-SL
O13985	Q96WV9	0.288777	Non-SL
O13985	O13606	1.063126	Non-SL
O13985	Q9USU3	1.602006	Non-SL
O13985	Q9UST9	0.6472220000000001	Non-SL
O13985	O74814	0.27822800000000003	Non-SL
O13985	O74827	0.270401	Non-SL
O13985	P87074	0.312458	Non-SL
O13985	Q9Y7Y5	-0.44768800000000003	Non-SL
O13985	O43017	-0.073297	Non-SL
O13985	O43023	-0.041311	Non-SL
O13985	O59702	0.9726739999999999	Non-SL
O13985	O59704	-0.569574	Non-SL
O13985	Q9HGN2	0.008838	Non-SL
O13985	P87175	0.001115	Non-SL
O13985	P28706	0.076328	Non-SL
O13985	O43049	-0.142846	Non-SL
O13985	O74381	-0.320588	Non-SL
O13985	O74382	0.81407	Non-SL
O13985	O74385	-1.6907919999999999	Inconclusive
O13985	Q09329	0.038429000000000005	Non-SL
O13985	Q9UUB6	0.428291	Non-SL
O13985	O60016	-0.502875	Non-SL
O13985	O94364	-0.13508199999999998	Non-SL
O13985	O74964	-0.309938	Non-SL
O13985	O74965	-0.027770999999999997	Non-SL
O13985	O59742	-0.11204000000000001	Non-SL
O13985	P36616	-0.5138510000000001	Non-SL
O13985	Q9HGM8	-0.15635	Non-SL
O13985	Q9Y884	-0.012497	Non-SL
O13985	Q9HGM2	0.410916	Non-SL
O13985	Q9USS2	0.000609	Non-SL
O13985	O60059	-0.249666	Non-SL
O13985	Q9USR6	0.21057199999999998	Non-SL
O13985	Q9USQ6	-0.24291100000000002	Non-SL
O13985	Q10332	-0.749478	Non-SL
O13985	O94526	0.376686	Non-SL
O13985	O94527	-1.218925	Inconclusive
O13985	O94529	-0.589098	Non-SL
O13985	O59753	-0.9386200000000001	Non-SL
O13985	O94663	-0.005744	Non-SL
O13985	W6JQK2	-0.6714220000000001	Non-SL
O13985	Q9HEQ9	-0.136426	Non-SL
O13985	Q92372	0.47471899999999995	Non-SL
O13985	O43066	0.389023	Non-SL
O13985	O94324	-0.431417	Non-SL
O13985	O94331	-0.538291	Non-SL
O13985	O94332	-0.064221	Non-SL
O13985	P56523	0.5500229999999999	Non-SL
O13985	P04689	-0.611931	Non-SL
O13985	Q9HGL3	0.5885239999999999	Non-SL
O13985	O94687	-1.710089	Inconclusive
O13985	O94689	0.02895	Non-SL
O13985	Q8WZK4	0.803229	Non-SL
O13985	O42991	-0.07258099999999999	Non-SL
O13985	O42993	-0.253661	Non-SL
O13985	O94289	-0.176405	Non-SL
O13985	P09322	-0.054742	Non-SL
O13985	P09988	0.23375100000000001	Non-SL
O13985	O13641	-0.180299	Non-SL
O13985	O43077	-0.217075	Non-SL
O13985	Q9USQ1	-0.9453860000000001	Non-SL
O13985	O43083	-9.390918	SL
O13985	O43085	-0.6611630000000001	Non-SL
O13985	Q9C0W2	-0.048817	Non-SL
O13985	Q9P7X0	0.697663	Non-SL
O13985	Q9P797	-0.304153	Non-SL
O13985	Q9P795	-1.6658330000000001	Inconclusive
O13985	Q9P794	-0.34720700000000004	Non-SL
O13985	Q9P793	-0.06936	Non-SL
O13985	Q9P790	0.326552	Non-SL
O13985	Q9P7D3	-0.5869939999999999	Non-SL
O13985	Q9P7D2	0.185674	Non-SL
O13985	O94256	-0.403097	Non-SL
O13985	O94259	-0.22800900000000002	Non-SL
O13985	O94266	0.23721	Non-SL
O13985	O94269	0.038127999999999995	Non-SL
O13985	O94271	0.901014	Non-SL
O13985	O94273	-0.374864	Non-SL
O13985	O94275	0.48028999999999994	Non-SL
O13985	O94279	0.107103	Non-SL
O13985	Q9C0V7	-0.321561	Non-SL
O13985	Q9HDU2	0.404124	Non-SL
O13985	O59759	0.545768	Non-SL
O13985	O59762	-0.06260800000000001	Non-SL
O13985	O59763	-0.27669699999999997	Non-SL
O13985	Q7LKZ5	0.000502	Non-SL
O13985	O74834	0.793659	Non-SL
O13985	Q9USP1	-0.20296199999999998	Non-SL
O13985	Q9USP0	-1.112182	Inconclusive
O13985	Q10426	-0.691257	Non-SL
O13985	Q76PD2	0.8587110000000001	Non-SL
O13985	O74405	0.10912100000000001	Non-SL
O13985	A0ZWU1	-0.0037270000000000003	Non-SL
O13985	Q09172	-0.352977	Non-SL
O13985	O74842	0.022596	Non-SL
O13985	O74845	0.329499	Non-SL
O13985	O94703	1.417559	Non-SL
O13985	O94709	-0.042308	Non-SL
O13985	O94394	0.033763999999999995	Non-SL
O13985	O94396	-0.317745	Non-SL
O13985	O94400	-0.209862	Non-SL
O13985	O94405	-0.401638	Non-SL
O13985	Q9USN8	0.27559	Non-SL
O13985	Q9USN7	0.24536999999999998	Non-SL
O13985	O94545	-0.419019	Non-SL
O13985	O94714	0.379322	Non-SL
O13985	O94717	-0.176673	Non-SL
O13985	Q9Y7N0	0.252103	Non-SL
O13985	Q9Y7N2	-0.387897	Non-SL
O13985	P38938	0.063461	Non-SL
O13985	O74427	-0.082241	Non-SL
O13985	P79011	0.248248	Non-SL
O13985	O74456	-1.829748	Inconclusive
O13985	O74465	-0.264619	Non-SL
O13985	O74467	0.25419200000000003	Non-SL
O13985	P36625	-0.008198	Non-SL
O13985	O74856	-0.0299	Non-SL
O13985	O74860	0.589674	Non-SL
O13985	O74861	1.012812	Non-SL
O13985	O74863	0.208346	Non-SL
O13985	Q10428	0.514016	Non-SL
O13985	Q09884	-1.504483	Inconclusive
O13985	Q9USL6	0.697325	Non-SL
O13985	Q9USL4	-0.397846	Non-SL
O13985	Q9USL1	0.310381	Non-SL
O13985	Q09170	-0.292926	Non-SL
O13985	P78789	-0.21005	Non-SL
O13985	O94474	-0.040307	Non-SL
O13985	O94480	-1.644452	Inconclusive
O13985	O74630	-0.6234029999999999	Non-SL
O13985	Q9P7I8	0.31974	Non-SL
O13985	O74500	0.37627	Non-SL
O13985	O74502	-0.156304	Non-SL
O13985	O74503	0.12667	Non-SL
O13985	Q9Y7R4	-0.194363	Non-SL
O13985	Q9Y7R7	0.146982	Non-SL
O13985	O74874	1.436604	Non-SL
O13985	O74999	1.545654	Non-SL
O13985	P40389	-0.038364999999999996	Non-SL
O13985	O59797	0.9118209999999999	Non-SL
O13985	O94487	0.47714399999999996	Non-SL
O13985	O94490	0.776926	Non-SL
O13985	Q9USK2	-0.568527	Non-SL
O13985	P87236	0.42992299999999994	Non-SL
O13985	P87240	0.449446	Non-SL
O13985	P87244	0.470735	Non-SL
O13985	Q9P3U9	-0.49760600000000005	Non-SL
O13985	Q9P3U8	0.132197	Non-SL
O13985	O59801	-1.201622	Inconclusive
O13985	O94241	0.42657799999999996	Non-SL
O13985	O59811	0.181091	Non-SL
O13985	O74897	0.257855	Non-SL
O13985	O94588	0.444513	Non-SL
O13985	O74508	-0.23866199999999999	Non-SL
O13985	O94347	-0.32294	Non-SL
O13985	O74910	-0.926456	Non-SL
O13985	P04909	0.27542300000000003	Non-SL
O13985	O94602	-0.173619	Non-SL
O13985	O94603	-2.3159400000000003	Inconclusive
O13985	O94606	0.29291999999999996	Non-SL
O13985	Q9Y7V2	0.158948	Non-SL
O13985	O74515	-0.795389	Non-SL
O13985	O74518	0.9203819999999999	Non-SL
O13985	O74957	-0.347851	Non-SL
O13985	O94247	-0.015072	Non-SL
O13985	O74919	-1.140232	Inconclusive
O13985	O74920	0.41325600000000007	Non-SL
O13985	O74922	0.593717	Non-SL
O13985	O94533	-0.694429	Non-SL
O13985	O94534	0.897229	Non-SL
O13985	O74560	-0.335049	Non-SL
O13985	Q9UR24	0.452963	Non-SL
O13985	Q9USG9	-0.143294	Non-SL
O13985	Q9C0U6	-0.057362	Non-SL
O13986	O14023	0.624922	Non-SL
O13986	Q92368	-0.560372	Non-SL
O13986	Q09690	0.036910000000000005	Non-SL
O13986	Q09696	-0.78364	Non-SL
O13986	Q09699	-0.180858	Non-SL
O13986	Q09173	-0.331491	Non-SL
O13986	Q09907	0.340418	Non-SL
O13986	Q09731	-1.140829	Inconclusive
O13986	Q09732	-0.45873800000000003	Non-SL
O13986	O14108	0.523688	Non-SL
O13986	O14116	-1.575325	Inconclusive
O13986	Q9P3U1	0.065024	Non-SL
O13986	Q9P3U0	0.063557	Non-SL
O13986	Q9UT85	0.7701899999999999	Non-SL
O13986	Q9UT83	0.354745	Non-SL
O13986	Q9UT79	0.6523760000000001	Non-SL
O13986	O14118	-0.08467999999999999	Non-SL
O13986	O14450	-0.9241219999999999	Non-SL
O13986	P87119	0.605064	Non-SL
O13986	P87127	-0.6076590000000001	Non-SL
O13986	O14127	-0.084597	Non-SL
O13986	O14135	0.45072	Non-SL
O13986	P79065	0.383614	Non-SL
O13986	P30821	-0.146846	Non-SL
O13986	Q10189	-0.260418	Non-SL
O13986	O14139	-0.842623	Non-SL
O13986	P39750	-0.41016099999999994	Non-SL
O13986	O14145	-0.40586700000000003	Non-SL
