gene,dim1,dim2
Q9P6Q5,-3.13292,0.723871
P33317,-3.16671,0.723327
P05749,0.4102,3.65569
Q09668,0.410954,3.53151
P78921,0.237607,3.51896
P47079,0.246434,3.48357
P33755,0.294919,3.54312
Q9P780,0.338362,3.57958
O94509,0.16125,3.6388
Q03557,0.186391,3.59751
P32452,0.319314,3.48513
O14361,0.323049,3.51634
P0CX36,0.312793,3.46835
Q9P4W9,0.314732,3.47345
Q9HDV5,0.305708,3.62508
P12687,0.307254,3.59882
P21951,0.312364,3.50692
P87154,0.30412,3.47789
P36617,-0.299328,1.0148
P38821,-3.15703,0.933558
O36014,-3.14137,0.922988
Q9USP5,0.362724,3.46517
P49018,0.348265,3.41143
P40383,-0.22799,1.00721
P39007,0.300281,3.51086
O94335,0.308902,3.45763
P21801,-3.17071,1.06577
P21911,-3.11267,1.05146
P35197,0.317157,3.38623
O94601,0.303047,3.45618
O59682,0.350146,3.35787
P25045,0.363757,3.39963
P08417,0.344966,3.51445
O94552,0.331164,3.46894
P17555,0.321467,3.33875
P36621,0.314012,3.3235
O14301,0.353463,3.39542
P46680,0.388411,3.3825
P78795,-3.19148,1.0602
Q04067,-3.19098,1.06757
P50514,-3.21844,0.860743
P04076,-3.26145,0.866385
Q9URY5,0.336911,3.2911
P39676,0.34348,3.32171
Q02196,-3.64229,0.621048
Q9P7G9,-3.63144,0.632021
P32783,0.20522,3.40886
O74880,0.205092,3.1747
O13310,0.332369,3.55013
P53894,0.336273,3.50051
Q9USZ5,0.338612,3.31286
P38334,0.322116,3.28905
O94296,-3.4645,0.68741
P39524,-3.36797,0.689654
Q9Y7M5,0.273091,3.3262
P36520,0.285633,3.3371
Q9USN3,-3.0516,0.962141
Q05946,-3.07126,0.985334
Q08285,-3.38004,0.878512
O13903,-3.28401,0.877823
Q9P4X4,-3.33406,1.02277
P32602,-3.31192,1.03341
P23796,-3.04958,1.07316
Q10181,-3.09538,1.10582
Q99210,0.324965,3.35901
O14141,0.317434,3.41474
Q10185,0.253702,3.69587
P39109,0.25131,3.74315
P36150,0.272923,3.68359
O74468,0.25442,3.64844
Q09839,0.2067,3.48139
P23060,0.215289,3.44133
P79088,-3.07693,0.851598
P32915,-3.16626,0.864189
P41836,0.31319,3.3756
Q01939,0.303101,3.37429
Q06078,0.164033,3.55745
O14053,0.158919,3.55052
P25808,0.277015,3.60572
O74764,0.266589,3.62239
P47169,0.355095,3.30433
Q1K9C2,0.349788,3.27436
P08096,0.359742,3.4888
P06786,0.378055,3.50467
Q10225,-3.06753,0.798245
P40560,-3.06572,0.784357
P39533,0.137884,3.69174
Q9P7D4,0.145562,3.62607
P38702,0.257347,3.28511
O13805,0.257574,3.33121
Q05779,-3.15102,0.878553
O13850,-3.13718,0.86419
P0CX85,-3.03818,0.82791
O74904,-3.07431,0.834617
Q10168,0.328214,3.36717
P14907,0.328432,3.38925
P00729,0.374202,3.4637
O13849,0.378857,3.48511
Q08650,-3.18733,0.955805
O74850,-3.18871,0.94122
Q9P7J5,-2.97835,0.797442
P28737,-2.9296,0.805157
Q12383,0.148132,1.1343
O74415,0.341296,3.42235
P34241,0.336317,3.46188
P23542,-3.16441,0.916154
O42652,-3.10812,0.929993
Q9P7X6,0.310885,3.37634
Q12488,0.294708,3.34499
P50521,0.252938,3.56291
P17709,0.256763,3.56122
O59707,0.270728,3.5451
P35200,0.284779,3.58913
Q03441,0.267423,3.32896
O74446,0.296582,3.33347
O60160,-3.04311,0.80495
P27810,-3.04072,0.806625
Q03799,0.157058,3.39295
O74956,0.167476,3.35421
O60097,-0.358491,1.00798
P36009,-3.20531,0.870428
Q03319,-3.17662,0.857822
Q9Y7M6,0.343266,3.3857
P35178,0.349019,3.40428
O94302,0.328675,4.05543
P38206,0.378082,4.13052
P18900,0.22462,3.56114
O43091,0.2062,3.54383
Q01475,0.308511,3.57485
P20606,0.290211,3.53545
O74983,-0.34567,0.978605
P87115,0.356805,3.44016
P53914,0.362787,3.44666
O14126,0.338077,3.37036
P33297,0.331686,3.34656
Q9UT88,-3.16948,0.816359
P24521,-3.19446,0.767056
P38782,0.121577,0.957682
P40086,-3.08812,1.20067
Q10361,-3.01796,1.12216
P22438,0.318248,3.51751
O14000,0.306148,3.45292
Q76PC3,0.268598,3.53411
Q03829,0.264671,3.56339
Q9USZ0,0.210339,3.63178
Q08924,0.234689,3.6168
P04046,-3.30417,0.738293
P41390,-3.3276,0.749908
O13326,0.311364,3.32294
P06106,0.311123,3.33582
O14018,0.359106,3.53692
P07284,0.361959,3.53529
Q9UTI5,-3.37458,0.703436
P38759,-3.40269,0.719646
P22141,-3.29137,0.900183
Q09720,-3.35785,0.914857
P22219,0.359102,3.4719
O42900,0.375902,3.46692
P38792,0.391131,3.42579
Q09704,0.383545,3.42914
P35688,-3.56305,1.05783
O43052,-3.55328,1.07215
O74548,0.315736,3.29266
P18544,0.337282,3.40903
Q04599,-3.31142,0.929684
Q9P6M9,-3.33348,0.942939
P38251,0.290494,3.34953
O94697,0.28128,3.28876
Q12690,0.309908,3.54613
O74175,0.312964,3.55548
Q9P6J7,0.291391,3.60069
Q08902,0.254182,3.58949
P40482,0.363385,3.49406
Q9UUI5,0.364339,3.4841
O59830,-3.01586,0.817197
P26370,-3.04211,0.821227
O94393,-3.14957,0.900415
P40555,-3.2077,0.925528
P04840,0.319771,3.38587
Q9P544,0.314677,3.38277
P39677,-3.61279,0.650937
O94429,-3.5765,0.645841
Q06512,-3.23739,0.832195
O94372,-3.2667,0.86043
Q09820,-3.11823,0.832316
P30771,-3.08575,0.838975
Q9P7R8,-3.38197,1.26715
P39993,-3.38374,1.26804
Q10480,0.346037,3.44925
P08466,0.35506,3.50386
P27351,0.2843,3.17865
O43005,0.27863,3.08296
P31411,0.36714,3.38885
P16140,0.382329,3.40606
P15442,0.260899,3.39441
Q9HGN1,0.290246,3.45301
P32836,0.332205,3.3782
P28748,0.348056,3.43055
O60146,0.381013,3.32432
P38329,0.389078,3.39239
O74435,0.268465,3.2586
P06704,0.271962,3.28564
P32316,0.323,3.49584
Q9UUJ9,0.330227,3.49989
P38827,0.196874,1.08347
Q92347,0.300905,3.43383
P47077,0.282106,3.3402
Q07824,0.356756,3.41198
O74829,0.380319,3.5336
Q9UUG1,0.364728,3.33059
P36160,0.363888,3.28125
P38179,0.357659,3.39994
Q9Y7I4,0.389759,3.46515
P53727,0.115294,1.02653
P13433,0.403372,3.57846
O13993,0.381725,3.55275
O42979,0.297496,3.37789
P40186,0.309978,3.4428
O42915,0.370211,3.33797
P53044,0.361549,3.35057
P18869,-3.06697,0.836049
P04173,-3.03385,0.858585
Q9Y827,-3.43765,1.02812
P36165,-3.46319,1.0103
P40074,0.267298,3.38319
O74327,0.285194,3.38661
Q9Y7P1,-3.38582,0.953997
Q03103,-3.34983,0.975555
O14179,0.0887226,3.4962
Q07953,0.100606,3.42372
P79082,-3.38705,0.734829
Q02889,-3.33156,0.732521
P32589,-3.05021,0.958626
O59838,-3.08099,0.915529
O74810,0.242361,3.92878
P21734,0.281506,3.93956
Q9P7I9,0.131276,3.72473
P32803,0.123899,3.70595
Q9P6P6,-3.31532,0.829133
P31334,-3.34937,0.829521
O13741,-2.90644,0.821106
Q08208,-2.85399,0.823997
Q10258,0.310147,3.54475
P53128,0.308431,3.52145
P78875,0.304153,3.32665
P31688,0.296276,3.29266
Q9P3A7,0.340049,3.40805
P25694,0.353026,3.41776
P38862,0.339671,3.41524
O43069,0.364743,3.46424
Q06705,0.174763,3.71422
Q10138,0.1731,3.72399
P40533,0.175669,1.40372
P32457,0.180326,1.09697
P08524,0.243045,3.43636
O14230,0.237837,3.48672
P46681,0.356405,3.29629
Q9C1X2,0.360018,3.34369
Q9UUJ6,-3.14042,0.871932
P32567,-3.17241,0.875136
P53959,-3.51163,0.766131
O94677,-3.59812,0.800998
Q10740,0.248892,3.56375
O94544,0.270682,3.62317
Q12146,-3.20455,0.824229
Q9UTC3,-3.14786,0.805804
P50527,-3.54019,0.67861
Q03497,-3.52713,0.688576
O94432,0.273658,3.4559
Q99383,0.270544,3.42895
P87048,-3.04615,0.745491
P38764,-3.05412,0.749738
Q9UST8,-0.415471,0.891471
P50077,0.215756,3.39729
O14234,0.20789,3.41527
O13620,0.210791,3.61637
Q06106,0.208154,3.59084
P53954,0.278651,3.41262
O74878,0.275665,3.46201
O94270,-3.12146,0.890495
P18414,-3.1575,0.90076
O43046,-3.36263,0.736231
P39111,-3.42915,0.730143
P21182,-3.46265,0.874562
Q9P7E3,-3.39999,0.856069
P37297,-3.16973,0.901919
Q9USR3,-3.13525,0.907606
P06367,0.372788,3.32258
P0CT57,0.368615,3.29884
P25566,0.252876,3.52288
Q9Y7K1,0.250991,3.53236
O74553,0.290587,3.91977
Q06063,0.27756,3.88986
O94443,-3.10817,0.863593
P53331,-3.11634,0.882011
O74369,-0.37926,0.948535
P38793,0.406209,3.6554
Q8TFG7,0.370957,3.53486
Q9Y700,0.27141,3.43266
P02992,0.279331,3.44526
Q10105,-0.246847,1.07834
O42857,-3.08231,0.843192
P39923,-3.06092,0.823794
Q9HGL6,0.312808,3.32177
Q08235,0.301434,3.28562
Q9UTK8,0.320438,3.27421
P40107,0.327288,3.27156
Q10191,0.354205,3.37746
P34078,0.359162,3.42269
P32770,0.20696,3.50881
O13801,0.200276,3.49705
O74557,0.369594,3.42663
P38626,0.361447,3.41474
P38682,0.287899,3.34842
Q10367,0.283505,3.28454
O13610,0.33354,3.38603
Q05498,0.33671,3.40507
O74791,-3.58036,0.562572
P40010,-3.60434,0.567523
Q02776,-3.37332,0.967617
O13636,-3.42411,0.972665
Q03940,0.297471,3.22566
Q9C0X6,0.309331,3.32116
P07274,-0.144898,3.68449
P39825,-0.173766,3.80569
Q9UT84,0.3052,3.45748
P47140,0.323733,3.51914
P48362,-3.52231,0.867255
Q10498,-3.48205,0.851516
P40055,-3.321,1.26181
Q9P4X3,-3.28382,1.22439
P46990,-3.4184,0.691764
O14339,-3.44878,0.688128
P32794,0.340371,3.40178
O60058,0.328735,3.43946
Q12177,-3.29241,0.907416
Q9Y7K4,-3.28033,0.913866
Q9Y7L1,-3.07466,0.774291
Q12017,-3.2017,0.785666
P32331,0.364378,3.42336
Q10248,0.350336,3.38204
O42872,0.35728,3.47536
P46948,0.353006,3.47373
P41930,0.358862,3.57993
P0CT97,0.336307,3.52057
P16522,0.372737,3.56282
O94556,0.381994,3.5737
P34222,0.349141,3.41447
O13830,0.346217,3.37979
P87153,0.284401,3.47488
P42943,0.295774,3.50387
P38711,0.346824,3.36862
O74330,0.335323,3.39959
Q06624,-3.37109,0.904474
P79064,-3.38117,0.922834
P35999,-3.21728,0.833591
Q10415,-3.1979,0.839632
P87155,-3.02473,0.790461
P36125,-3.02488,0.799498
O42832,0.288511,3.45734
P25582,0.299136,3.5017
P07251,0.344665,3.28048
P24487,0.32114,3.25655
P36580,-3.19499,0.850568
P14540,-3.14908,0.843175
P40347,0.171361,1.23544
Q06389,-3.19795,1.20399
Q09711,-3.22495,1.19509
Q06287,0.279446,3.51826
Q10107,0.287505,3.5585
Q06132,0.334293,3.47286
O13971,0.351061,3.5273
O14348,0.243293,3.57442
Q92317,0.228579,3.67026
Q9UST3,0.256152,3.42582
P39904,0.262618,3.48522
Q9UT16,0.19612,3.49192
P22135,0.205327,3.52985
P0CX24,-3.31297,0.877165
P0CT69,-3.33341,0.876861
P32318,-3.10283,0.804143
P40998,-3.06483,0.8038
P42945,0.365175,3.27404
O60179,0.362959,3.26591
P07149,0.340334,3.34481
Q9UUG0,0.322573,3.32219
Q9UTE2,0.377956,3.40234
P11353,0.377744,3.37512
P45818,0.201996,1.43657
O94650,0.378114,3.45789
Q6Q546,0.366469,3.37552
P38124,0.288474,3.50354
Q10487,0.313048,3.57616
P25374,-3.11586,0.989731
O74351,-3.14376,0.997171
P31209,-3.47738,0.911341
P04147,-3.4492,0.893251
Q09803,0.312027,3.56874
P52917,0.302606,3.56292
Q9P6N9,-3.09559,0.837128
P25625,-3.09051,0.827944
P32908,-3.42276,1.05374
O94383,-3.42205,1.0409
Q9USN0,0.346587,3.34991
P30777,0.351113,3.39739
P32263,0.174669,3.64808
Q9P7Y7,0.167069,3.59789
Q12288,-3.15451,1.0167
Q09686,-3.07586,1.03474
O74772,-2.98233,0.941224
P25337,-2.95257,0.933756
Q8TFH1,0.344405,3.04747
P0CX50,0.341169,3.07462
Q01682,0.090774,3.74171
P35842,0.0534467,3.90554
P46655,-3.21587,0.843896
O13775,-3.19057,0.858369
Q12091,0.165662,3.57844
O13995,0.155471,3.56904
P43601,0.188944,1.30536
O94346,0.150544,3.61898
Q04728,0.1556,3.65858
P36599,0.36666,3.46041
P22434,0.365003,3.42822
P38431-1,-3.1642,0.807571
Q09689,-3.17263,0.799005
Q9UT00,0.245131,3.50137
Q03640,0.253232,3.50818
P00163,0.255562,3.5586
P05501,0.250002,3.54142
Q10439,-3.24186,0.786332
P40051,-3.25118,0.795916
Q9HGM3,-3.55418,0.695873
P40341,-3.6019,0.712103
P32793,-3.13805,0.816404
Q9URW6,-3.11073,0.814467
P53946,0.266679,3.43282
Q9Y7X8,0.267828,3.43155
Q9UUK7,0.257587,3.66186
P04161,0.278769,3.6214
P38203,-3.43474,0.66706
O94408,-3.47391,0.7096
P27514,-3.10961,0.880696
O59712,-3.10125,0.872811
P40302,-3.33951,1.04571
O14250,-3.32718,1.03433
Q9UTM7,-0.317575,0.837573
P32377,0.359432,3.45785
O13963,0.357528,3.43876
Q04272,0.234261,3.49863
O94318,0.247208,3.48857
O13901,-3.37133,0.702712
P17898,-3.41709,0.710286
Q09743,0.117511,3.60598
P40061,0.129879,3.59546
O74448,0.384501,3.42287
P22696,0.3938,3.41812
Q76PD3,-2.93614,0.947616
P53734,-2.8747,0.929329
Q9UT61,-3.38557,0.647886
P22855,-3.36144,0.651594
Q06236,0.235794,1.21446
Q9P7H3,-3.2623,0.7625
P40961,-3.28699,0.745008
P38861,-3.1404,1.05621
Q09817,-3.16112,1.04183
O59831,0.13301,3.88051
P43548,0.130767,3.93031
O13656,0.28499,3.15121
P23644,0.304454,3.24446
O94424,-3.12521,1.04389
P41896,-3.15674,1.05235
P40387,-3.49824,0.760673
Q00764,-3.4849,0.766263
Q10133,-3.31878,1.14315
P06781,-3.3499,1.14981
P13382,0.350076,3.28877
P28040,0.338779,3.29823
P24031,-3.23985,0.834275
P08091,-3.20618,0.820292
Q9UUH7,-3.33538,0.823881
P48365,-3.33042,0.825142
O14003,0.397189,3.48932
P38629,0.390889,3.48435
P47154,-3.16392,0.930423
Q10071,-3.17035,0.903571
Q92371,-3.36634,0.854624
Q02642,-3.4151,0.850609
Q92462,0.578771,3.17254
P21825,0.226789,3.35464
O13787,0.228513,3.37499
P33750,-3.14702,1.03341
O74340,-3.09846,0.99463
P53969,0.19227,3.61018
Q10478,0.166823,3.55627
P40376,0.389852,3.61452
P06245,0.360744,3.56048
O94579,-3.25219,0.771807
P23639,-3.26855,0.763143
Q9UT24,0.366881,3.42144
P32639,0.36768,3.4825
Q9P6K9,-3.3038,0.765967
P47120,-3.3614,0.78297
P32843,0.158407,0.999314
P18409,0.317606,3.58083
O13814,0.303481,3.55479
Q12211,0.229032,1.2786
O14019,0.101804,3.53299
P25333,0.141356,3.4276
O60156,-3.23462,0.885626
P39707,-3.27173,0.874151
P39968,0.167596,3.47941
O43028,0.164691,3.4762
Q10068,-3.21694,1.26033
Q12496,-3.19241,1.26746
O13837,-3.03346,0.907115
P17649,-3.02049,0.906311
O13710,0.377471,3.44203
Q08204,0.379641,3.41757
P15454,0.409468,3.58672
Q9P6I5,0.394041,3.55012
Q10270,-3.29708,1.2339
P18408,-3.32352,1.28114
Q09892,0.361774,3.52512
P32485,0.340811,3.45832
P23615,0.214466,3.63585
Q09915,0.190793,3.59975
Q99312,0.138229,3.4336
O14349,0.148195,3.5558
P53312,0.324207,3.18779
O94415,0.323447,3.17391
P19881,0.166862,1.1807
P36583,0.27662,3.41384
P24583,0.252902,3.32122
P37202,0.251977,3.49523
Q08162,0.256295,3.46123
P41948,0.307573,3.48577
Q9C0V1,0.294394,3.41918
P53164,-3.24492,1.12757
Q9Y7J0,-3.25276,1.08769
Q09741,0.238849,3.66833
Q12074,0.239454,3.59219
Q07896,0.193764,3.39492
O94288,0.190628,3.38707
P87303,0.345836,3.43421
Q02939,0.355387,3.47887
Q09750,-0.375824,0.968764
Q9P791,0.380555,3.59632
Q01976-1,0.359496,3.56521
Q9UT41,-3.31207,1.05584
P43571,-3.28862,1.0409
O94453,-3.25935,0.902986
O13525,-3.20615,0.87753
O36022,-2.95468,0.782867
P39107,-2.98035,0.787832
O43038,-3.32821,0.860101
Q06696,-3.29501,0.871895
Q04177,0.325214,3.39682
Q9HE11,0.357543,3.42959
O74928,0.354346,3.31875
P38009,0.368312,3.37326
P22068,-3.13675,0.875312
P00830,-3.17022,0.86298
Q10479,-3.07234,0.822159
P40351,-3.05639,0.81979
Q8WZJ9,-2.99992,0.859399
Q12520,-2.97537,0.86926
O74977,0.366818,3.44565
Q04311,0.371292,3.45072
P53599,0.297918,3.38323
O14299,0.276823,3.38533
Q9USJ9,0.318499,3.3671
P53163,0.31172,3.36216
Q12001,0.38775,3.36243
O43053,0.363246,3.31317
Q09864,-3.23739,0.80872
P19882,-3.24424,0.817488
P87177,0.357321,3.45894
Q12220,0.359797,3.43834
O13918,0.310322,3.47942
P20107,0.324894,3.46125
P06101,0.274231,3.47095
O94740,0.251465,3.51976
P32366,-3.40212,1.1319
O13753,-3.41517,1.07682
Q08444,0.32027,3.51287
Q9UTK0,0.298653,3.42723
O74309,-0.297453,1.02811
P19073,-3.49036,0.748689
Q01112,-3.43369,0.780282
P20051,-3.46029,1.02265
Q9UTI0,-3.46086,1.02612
P31318,-3.18831,0.897349
Q01217,-3.15165,0.909607
O94511,-3.10442,0.946092
Q99190,-3.09762,0.947065
P41391,0.354453,3.66563
P11745,0.336003,3.64589
O14197,-3.80377,0.842155
P38355,-3.73191,0.860096
P32390,0.0379284,3.73133
P47117,0.026792,3.90458
P38880,0.382301,3.41204
Q10070,0.379792,3.43535
P48439,-3.24949,0.899282
Q8TFH3,-3.3364,0.935923
Q12382,-3.13629,0.918505
P87170,-3.12481,0.937102
O94550,-3.36742,0.750026
P50085,-3.25748,0.751178
P36528,-3.06009,0.987455
O94398,-3.07698,0.983472
Q9UTL0,-3.34915,1.03436
P38829,-3.31581,1.04534
Q01159,0.306296,3.49486
P40997,0.273145,3.3982
P32468,0.350197,3.44482
P48009,0.343697,3.42223
P24000,0.349947,3.59369
Q92354,0.328736,3.54109
Q12176,-3.35014,1.18065
O36021,-3.28697,1.16355
P14742,0.0559061,3.5823
Q09740,0.0454139,3.49263
O13822,0.298027,3.52279
P53878,0.311567,3.55672
P10081,-3.46967,0.689276
P47943,-3.53078,0.702005
Q9URZ3,-3.08321,0.911936
P15380,-3.06964,0.8958
O14225,-3.28646,0.837311
P35180,-3.29207,0.855823
P32774,-3.4297,0.752168
O74948,-3.49867,0.744577
P14068,-3.12536,0.870694
P30822,-3.09905,0.852757
P0CT72,-3.2341,0.752385
P0CX46,-3.2319,0.742311
P31384,0.239549,1.21807
Q9UTJ2,-3.39308,0.778261
P07283,-3.43048,0.795636
O13920,0.315957,3.54658
Q06493,0.312354,3.52612
P38623,-3.5149,0.60151
O94547,-3.48676,0.585248
P02406,-3.0914,0.746876
P36585,-3.13119,0.74361
P29468,-3.2904,0.738254
Q10295,-3.25898,0.742126
P35181,-3.48793,0.911788
Q9P7N2,-3.41647,0.895444
P38248,-3.18448,0.896069
O74411,-3.19197,0.919836
O42897,-3.104,0.810533
P40016,-3.03122,0.79773
Q9UTG1,-3.36323,0.7912
Q05788,-3.39441,0.785479
Q12676,-3.11811,0.848863
Q9UTD0,-3.08206,0.845854
P53759,-3.62189,0.748568
Q9HGN6,-3.56202,0.71195
Q08961,0.153516,1.0152
O13810,-3.24808,0.730884
P32264,-3.36705,0.735809
O13770,-3.29591,0.822424
P39704,-3.179,0.794924
O14028,-3.28921,0.786616
P53944,-3.34136,0.805727
Q9Y7R3,-3.38127,0.751938
P38170,-3.43415,0.763668
P36120,0.277535,3.27098
O60173,0.283328,3.22907
P32349,0.355249,3.48317
Q9C106,0.352853,3.53984
P32451,-3.39944,0.739982
O59778,-3.37688,0.73954
P22137,-3.5867,0.644916
Q10161,-3.59238,0.66354
P33416,-2.9907,0.903627
O74402,-3.01775,0.916795
Q9P3W1,0.242498,3.56329
P36100,0.260674,3.61864
P42942,0.348969,3.47462
O94362,0.34265,3.48451
P06168,-2.95669,0.835279
P78827,-2.965,0.824493
P18253,-0.363768,0.993877
O94522,-3.10967,0.807579
P32832,-3.09178,0.830828
P31383,-3.31813,0.763439
Q9UT08,-3.33741,0.754058
O14121,0.0852967,3.66256
P40215,0.0569625,3.76597
P41814,-3.23261,0.88103
Q9HGL4,-3.2577,0.875206
P35691,-3.28192,0.738645
Q10344,-3.25671,0.722006
P25338,-3.48919,1.1119
O13737,-3.49136,1.07725
P29952,-2.99893,0.870685
O43014,-3.02853,0.863964
P38753,-3.09117,0.849054
O74749,-3.11724,0.839902
Q9UUH4,-3.2311,0.815312
P53045,-3.24437,0.819673
P38822,0.179628,1.12845
O74457,0.323343,3.43669
Q06504,0.328431,3.42423
O94418,0.333337,3.28884
P34077,0.329682,3.27132
O14459,0.286125,3.50154
P34087,0.286121,3.45749
O14201,-3.04428,0.953086
P32907,-3.04749,0.972284
P33333,-3.09529,0.798801
Q9US20,-3.07471,0.796311
O14180,-3.45107,0.680261
P38805,-3.39023,0.652274
P0CH09,-3.27009,1.09775
P0CH07,-3.32016,1.07512
P38987,-3.46354,0.943655
P87027,-3.4136,0.938244
P06780,-3.19873,0.767979
Q09914,-3.21777,0.797199
Q09757,-3.33297,0.784471
O13516,-3.33071,0.823294
P04807,-3.38565,0.824265
Q09756,-3.34666,0.849568
Q9P6I2,-3.26039,0.769288
P43616,-3.26232,0.747423
P27697,0.376845,3.48337
Q92338,0.372854,3.48565
Q02825,-3.36388,0.710369
O74908,-3.43848,0.716687
Q04217,0.343466,3.35793
Q9HDY4,0.306704,3.23525
Q10490,-2.86855,0.922136
P26637,-2.906,0.906711
Q08826,-3.55432,0.635063
O94291,-3.56962,0.641805
P53095,-3.04658,0.861216
Q9US35,-3.0661,0.885399
P43549,-3.3409,0.974374
Q9P7T9,-3.34913,0.988518
Q09177,-3.15235,1.2528
P28000,-3.15628,1.26524
P80428,-3.25025,0.844732
Q9P7X7,-3.22011,0.833102
Q9P7F7,-3.45011,0.66745
P39929,-3.53844,0.682043
O60073,-3.42962,0.742911
P36015,-3.47427,0.753947
Q04491,-2.91769,0.906649
O94319,-2.94634,0.876823
Q9UU91,-3.14033,0.882806
Q12402,-3.13212,0.897853
Q06156,-3.0929,1.02517
O94679,-3.1368,1.03137
P32496,0.326962,3.48923
P50524,0.334976,3.56696
O74323,-3.43913,0.672941
P15367,-3.41127,0.654426
Q09905,-3.48388,0.925407
P47064,-3.5039,0.904367
P47147,0.176695,1.01741
Q9USZ3,0.339716,3.14944
Q12330,0.341074,3.13673
O94660,-3.24389,0.792928
P47016,-3.27089,0.789673
Q05791,-3.34025,0.668824
Q9P7N5,-3.28588,0.6724
P25608,-3.19897,0.875001
Q9P7F4,-3.24275,0.874307
O94501,-3.38742,0.715681
P12612,-3.36006,0.754969
O60123,-3.50331,0.834731
P09620,-3.50909,0.860769
P33201,-3.09852,0.718796
Q9USZ6,-3.12966,0.720507
Q09899,-3.51978,0.500451
P28789,-3.49158,0.485607
Q09707,0.115295,3.58495
P40892,0.0918248,3.70184
Q09794,-3.28019,0.719542
P07259,-3.3562,0.725878
O94343,-3.32657,0.801931
P53389,-3.28468,0.815732
O13912,-3.11205,0.763171
P53925,-3.1168,0.744982
O94438,-3.00087,0.873454
P33442,-3.02732,0.87985
O13670,-3.44602,0.821052
P53070,-3.43914,0.81828
P36612,-3.40623,1.18746
P40327,-3.39181,1.18634
P00924,-3.39872,0.675552
P40370,-3.40663,0.667679
O74891,0.271995,3.48213
P53600,0.257319,3.41201
P32459,-3.52252,0.916092
O13843,-3.48382,0.921756
P04802,-3.35803,0.664079
O74407,-3.39649,0.677665
P32771,-3.56666,0.989538
O74540,-3.54286,0.997073
Q9UU93,-3.5935,0.640278
P25296,-3.62537,0.6457
P60010,-3.28645,1.00598
P10989,-3.28669,0.975525
P53318,-3.35731,1.12891
Q9Y7Z9,-3.33621,1.09002
P13188,-3.37865,0.790393
Q9Y7Y8,-3.44173,0.801633
P16474,-3.52025,0.939061
P36604,-3.45541,0.953965
P40094,-3.50455,0.879129
Q9Y7Z4,-3.548,0.914636
P50107,-3.14551,0.851295
Q09751,-3.07496,0.824126
P53629,0.353739,3.34364
Q10269,0.35092,3.32803
O00102,-0.290074,0.972333
O14321,-0.326744,0.968267
O60198,-3.01193,0.852882
P19358,-3.04522,0.857268
P40510,-3.23521,0.797959
P87228,-3.22212,0.771298
Q12325,-3.54682,0.758759
Q9URY8,-3.55459,0.773601
P47057,-3.35878,0.808587
O14243,-3.37945,0.812486
P50523,-3.67132,0.654625
P08525,-3.63867,0.652494
O13754,-3.57124,0.658521
P33313,-3.49133,0.65876
Q99189,-3.25986,0.732483
Q9USZ2,-3.28355,0.747671
Q12071,-3.28785,0.789217
O14093,-3.29371,0.83256
O13750,-3.55968,0.666031
P53598,-3.48572,0.639153
O13742,-3.12192,0.890445
P32563,-3.11777,0.876035
Q03262,-3.19658,0.901043
O74478,-3.07675,0.883235
P32335,-3.17666,0.869716
Q9UTB4,-3.14918,0.862191
P38219,-3.32222,1.01362
O13998,-3.30986,1.00195
Q9Y7T1,-3.46957,0.96103
Q04372,-3.42409,0.921293
O94505,-3.11704,0.898746
P32179,-3.1239,0.864621
P40544,-3.47849,0.942562
Q9UT11,-3.4783,0.937346
Q04264,0.195648,1.17049
P38925,-3.45592,1.12787
Q10177,-3.44092,1.09926
Q9UUK3,-3.64636,0.839923
P38747,-3.66421,0.867955
O94659,0.230355,3.33566
Q02892,0.224098,3.36511
O14057,-3.64365,0.823433
Q07729,-3.64411,0.807623
P40487,-3.44486,0.702798
O59713,-3.45903,0.697358
Q9US04,-3.19318,1.00527
Q05902,-3.23118,1.02078
P79016,-3.20167,1.0266
P07281,-3.1866,1.03124
P06103,-3.13134,0.830712
Q10425,-3.12739,0.809402
P40996,-3.0694,1.22061
P29366,-2.9513,1.15103
Q9USU2,-3.13802,0.813828
P41819,-3.16507,0.810461
Q10147,-3.24101,0.889223
P39076,-3.19575,0.871828
O14073,-3.14222,0.941127
P18962,-3.14342,0.901439
Q03048,-3.40374,0.744569
P78929,-3.39217,0.750155
P87130,-3.43493,0.792548
P39515,-3.4472,0.781393
P39744,-3.50536,0.682575
Q9P7G0,-3.50969,0.686147
Q9C1X1,-3.28094,0.866197
P25635,-3.23931,0.832134
P15646,-3.14592,0.843614
P35551,-3.14665,0.824542
P30597,-3.13765,1.0686
P08004,-3.16414,1.07477
Q09175,-0.364707,1.16277
O59809,-3.18361,0.763741
P46970,-3.21384,0.768809
Q09697,-3.4347,0.602645
P43556,-3.40561,0.618059
P21534,-3.03558,0.789766
P00410,-3.01962,0.808974
P23797,-3.29082,0.728753
Q9HDW9,-3.24013,0.719809
O60157,-3.55025,0.661975
Q08282,-3.59294,0.662323
O13797,-3.3106,0.970468
Q12118,-3.29751,0.987028
P78937,-3.22935,0.791563
P08536,-3.2849,0.793884
O42963,-3.17152,0.864456
P48837,-3.20733,0.855831
P10505,-3.27191,0.828455
P38042,-3.33029,0.841889
P53742,-3.50768,0.726159
O14236,-3.54296,0.73159
P18239,-3.44648,0.9532
Q09188,-3.44426,0.943138
P46960,-3.40241,0.603865
