gene,dim1,dim2
O42915,0.0383404,0.61056
P53044,-0.152193,0.643475
P26659,0.0398298,0.599856
P06839,0.00493644,0.589358
Q9UT77,-0.261891,0.595809
P33893,0.0010972,0.584955
O14103,-0.0868838,0.585474
Q03691,-0.144097,0.549658
P04076,-0.335342,0.600134
P50514,-0.13958,0.564364
P53152,-0.257341,0.572425
O74983,-0.219793,0.524488
P38205,0.0259212,0.667845
O13935,0.00985628,0.579216
Q10177,0.132035,0.641576
P38925,-0.316892,0.522805
O94457,-0.0887471,0.565782
P32353,-0.302834,0.530956
P87109,0.0259222,0.575563
Q12204,-0.11207,0.577944
P15646,-0.38768,0.59041
P35551,0.0204086,0.581598
P32609,0.081771,0.596702
O13786,-0.216021,0.61865
P35194,0.0524931,0.574259
O60055,-0.105505,0.545402
P32191,-0.121776,0.657278
O14400,-0.0665814,0.568471
Q9P6N9,-0.345284,0.600554
P25625,-0.103376,0.552055
P29366,-0.254388,0.518352
P40996,-0.368539,0.574898
P32479,-0.11101,0.581795
P87314,-0.187605,0.54335
Q02753,-0.33994,0.612472
Q9UUC1,-0.248599,0.626098
O13849,0.136825,0.602996
P00729,-0.0402481,0.560274
Q9P6R0,-0.035343,0.674101
P29056,-0.0511386,0.664824
O13660,0.084366,0.691036
P40464,-0.291327,0.542284
P32657,0.165313,0.619312
O14139,0.114451,0.685412
O14233,-0.26775,0.528122
P25298,-0.218266,0.60073
O59772,-0.00720606,0.654666
P53937,-0.0980102,0.647202
P25808,-0.116878,0.567889
O74764,-0.252111,0.570358
Q09903,-0.103503,0.542446
P32892,-0.0914074,0.547285
Q06103,0.0796939,0.607309
Q10335,0.0464267,0.632404
Q9UUI5,0.0686675,0.597988
P40482,-0.251215,0.50834
P21374,-0.304274,0.529003
O74370,-0.0992212,0.571717
Q9HGL4,-0.136574,0.5505
P41814,-0.00873079,0.601802
P33075,-0.342576,0.549854
P07170,0.0662537,0.663324
P25608,-0.335802,0.620989
Q9P7F4,0.139198,0.634219
P47037,-0.0983983,0.661494
O42649,-0.304791,0.586081
P39904,-0.151964,0.561767
Q9UST3,0.123001,0.605173
O13793,0.0987286,0.602902
Q12029,-0.393028,0.6012
Q9UTL3,-0.0381148,0.643608
Q12189,0.0698444,0.583031
O14232,-0.240192,0.508444
P47047,-0.329353,0.531047
P35197,-0.300531,0.521975
O94601,-0.274256,0.523589
P53096,-0.323655,0.51038
O13298,0.0611207,0.687298
Q10055,-0.297894,0.497107
Q12099,-0.410115,0.577401
P36051,-0.132701,0.602571
Q8WZK2,-0.071812,0.552126
P47164,-0.160147,0.564028
O74314,-0.0849652,0.562411
P30655,-0.378169,0.562384
P30656,-0.0912524,0.644966
P31116,-0.0638252,0.569184
O94671,-0.222148,0.608858
P22189,-0.0149945,0.583033
Q01896,0.153707,0.607525
Q09682,0.0203868,0.689518
P23638,-0.0535707,0.672243
P28737,0.151811,0.617667
Q9P7J5,0.00375236,0.578517
P53868,-0.198461,0.583206
Q9P7Q9,-0.289954,0.515247
Q9P7Y7,0.0549135,0.654957
P32263,-0.273098,0.50107
P32783,-0.274965,0.584982
O74880,-0.228298,0.559638
Q12674,-0.0858542,0.642506
Q9UT43,-0.215542,0.625486
Q08220,0.0425631,0.584998
P35669,0.0851664,0.595605
P38811,-0.355697,0.56448
Q9HFE8,-0.122928,0.622554
O94429,-0.306345,0.560799
P39677,-0.0993371,0.582878
O14201,-0.167043,0.630416
P32907,-0.101333,0.535251
O43036,0.12355,0.612623
P46669,-0.253689,0.518038
P49626,0.170048,0.608447
Q9P784,-0.315888,0.592777
Q9C0Z7,0.0396386,0.6917
P0CX38,0.0583241,0.594641
Q9UT75,-0.138439,0.569674
P07884-1,-0.303656,0.565645
O74739,-0.138352,0.615308
Q02890,-0.32552,0.488735
P33201,-0.278334,0.630404
Q9USZ6,0.131467,0.635878
Q9P3T6,-0.0534809,0.577652
P26783,0.0894497,0.647562
Q10068,-0.0217033,0.671221
Q12496,-0.0465934,0.571037
Q10409,-0.179102,0.619863
Q12094,-0.116293,0.561922
P40498,-0.0652877,0.671339
O74974,-0.357298,0.561985
P43558,0.0854,0.610418
O13974,-0.248211,0.511895
P53946,-0.272907,0.52662
Q9Y7X8,0.086842,0.653636
P38998,-0.0837688,0.616148
Q09694,-0.204015,0.53967
P52920,-0.0717916,0.605937
O94442,-0.114771,0.623126
O13525,-0.26692,0.525496
O94453,-0.214681,0.631397
P33416,-0.256255,0.526953
O74402,-0.150175,0.549962
Q08649,-0.283439,0.51933
O94446,-0.0177255,0.563523
Q9P7N5,-0.0936134,0.655278
Q05791,0.0674948,0.603762
O13983,0.14662,0.626676
Q05549,-0.228352,0.609161
Q9P4X4,-0.13619,0.662097
P32602,-0.182692,0.643537
O13651,0.0252288,0.577792
P09436,-0.161978,0.527211
P20434,-0.0139463,0.669317
Q09191,-0.0855121,0.567047
Q10354,-0.0426325,0.601209
Q03697,-0.210876,0.629557
P41890,0.13468,0.613164
P38430,-0.320793,0.504195
Q04430,-0.350951,0.517779
O74962,0.0995205,0.595492
O14293,0.0773753,0.601755
P40047,-0.109392,0.632979
P05219,-0.264068,0.505956
P02557,0.0735218,0.611645
Q10478,-0.00724456,0.578448
P53969,-0.171469,0.53265
P12687,0.0875676,0.669242
Q9HDV5,-0.211639,0.519784
O42938,-0.301132,0.497791
P16862,-0.106487,0.633296
P39692,-0.168613,0.545447
Q09878,-0.370525,0.608885
O74732,-0.377935,0.56447
Q12452,-0.358133,0.521192
O94663,-0.121199,0.603079
Q12483,-0.250089,0.62798
O14243,0.110433,0.602112
P47057,-0.0996704,0.552496
Q9HFE5,-0.208441,0.553166
Q00776,-0.0156673,0.620407
Q03557,0.0767932,0.703664
O94509,0.119814,0.638109
Q99321,-0.145283,0.548411
Q09790,-0.10761,0.648612
O94631,0.0721702,0.618141
P25270,-0.307882,0.488119
P40035,-0.192777,0.565631
Q9P7V8,-0.296836,0.493442
O14023,-0.259677,0.595995
Q02908,-0.0197791,0.689997
O13872,-0.0466475,0.565041
Q02767,-0.270652,0.502885
Q05471,-0.0857512,0.590385
O13682,-0.186219,0.616515
Q9Y700,-0.347221,0.556269
P02992,-0.216136,0.530602
Q10329,-0.0723445,0.570941
P40303,0.0597531,0.621322
Q9P7M0,-0.326634,0.629397
Q02981,0.12074,0.608051
P17157,-0.315848,0.576111
O74456,-0.081909,0.607915
O74754,-0.316154,0.54568
P38077,0.0733297,0.702447
Q08278,0.00367487,0.630158
O60104,0.112988,0.657057
P36156,-0.172943,0.616368
O94524,-0.252442,0.642831
P06106,0.0243856,0.662681
O13326,0.0404177,0.593435
P40545,0.159333,0.605722
Q10184,-0.278581,0.611417
P53615,0.082687,0.606341
O94255,0.149276,0.615692
Q09764,-0.236666,0.525049
P53273,-0.263778,0.573383
P38921,-0.404923,0.607742
Q10442,0.00832882,0.643233
P36009,-0.154171,0.534607
Q03319,-0.177569,0.528815
Q12480,0.127946,0.60029
P78790,-0.0624039,0.557674
Q9Y7M1,-0.077505,0.562997
P39994,-0.0471003,0.683476
Q08193,-0.0465215,0.570375
O13692,-0.00423381,0.579952
P46655,-0.349983,0.586301
O13775,0.0696772,0.69704
P33767,-0.275604,0.536408
O59866,-0.0450448,0.663491
O60122,-0.184968,0.53675
P07285,-0.242842,0.517409
P25340,0.0455449,0.68688
P36209,-0.230029,0.513997
O74772,0.0778798,0.603058
P25337,0.0280659,0.610594
Q9Y7U9,-0.178929,0.535231
P21269-1,-0.150757,0.645049
P30597,-0.314622,0.504869
P08004,-0.0879402,0.574917
P15274,-0.111595,0.549307
P50998,-0.344404,0.507428
P78929,0.0831824,0.632868
Q03048,-0.335129,0.538103
P32264,0.105829,0.615085
O13810,-0.253697,0.516533
P47077,-0.27126,0.510254
Q92347,-0.261581,0.623904
Q9P7B2,-0.248226,0.58683
P0CX40,-0.261075,0.50357
P12866,0.126584,0.608046
P78966,-0.0658766,0.665316
Q12389,-0.211076,0.555626
Q09719,0.045627,0.573201
P11412,0.0070307,0.646558
O00091,-0.134942,0.647415
O13642,-0.321589,0.636167
P32875,-0.000598355,0.564312
P07286,-0.22188,0.541157
P42881,-0.0734045,0.677216
Q9US05,-0.183086,0.567258
Q06631,-0.0979305,0.646253
P78958,-0.195819,0.657459
P00360,-0.224596,0.520188
O94676,-0.257708,0.519796
P53254,-0.382419,0.605943
O59797,-0.252567,0.590942
P25293,-0.299747,0.515054
Q08208,0.00794735,0.687631
O13741,-0.175512,0.528413
P07799,-0.231754,0.597639
P04786,-0.261072,0.5787
P32857,-0.105,0.651959
O13989,-0.201123,0.63684
P39750,-0.220022,0.581631
P26793,-0.10361,0.545287
Q10227,-0.0624487,0.677685
Q03193,-0.076052,0.557334
P38972,-0.0579618,0.641246
O14228,-0.260847,0.526499
P87141,-0.32088,0.57266
P38873,0.162764,0.612494
P38796,0.0780536,0.685813
Q9P7D2,-0.346455,0.562172
Q10428,-0.027242,0.668789
P38903,-0.357125,0.607185
O13820,-0.0808566,0.577326
P54781,-0.106334,0.668189
Q10445,0.106755,0.605143
P14736,-0.26638,0.50072
P40528,-0.383668,0.54697
Q9UU86,-0.335481,0.545129
Q96WV5,-0.261968,0.577881
P53622,-0.260716,0.628362
P50107,-0.184581,0.554671
Q09751,0.0493081,0.707753
P25040,-0.176291,0.608906
P87156,0.12133,0.595623
P07257,-0.403929,0.619864
P78761,-0.165986,0.539439
P30771,-0.277334,0.511673
Q09820,0.0791945,0.699872
Q06102,0.0792903,0.605348
Q9UTD1,-0.211441,0.587711
P01120,-0.228755,0.565478
P08647,-0.316756,0.556494
P38753,-0.000518375,0.566513
O74749,0.0776937,0.595224
P19262,-0.291685,0.512943
O94681,-0.153691,0.532228
O74310,-0.0429591,0.568455
P53729,0.0308341,0.717227
Q1MTR3,-0.147533,0.657391
P40157,0.0347915,0.646125
O74736,0.10025,0.626368
P50947,-0.100108,0.615334
O60198,-0.054835,0.569541
P19358,-0.385663,0.610126
P46677,-0.0321932,0.572855
Q09813,-0.0981825,0.608145
O74445,-0.348983,0.518528
P53549,-0.0204392,0.690308
P38181,-0.319203,0.523778
Q9URX8,-0.031532,0.642099
P53941,-0.0455726,0.627584
O13823,-0.209539,0.575618
P35181,-0.250797,0.550991
Q9P7N2,0.114033,0.593742
P32495,-0.15996,0.544673
Q9P7H0,0.0846152,0.684907
Q10309,0.137246,0.614462
P40527,0.0157423,0.567258
P32480,-0.0478547,0.5973
O74309,0.0714477,0.589852
Q10206,0.0845218,0.706207
P32461,0.00711016,0.65243
P08525,-0.0990063,0.6349
P50523,-0.0885577,0.53891
O14159,-0.307828,0.654593
Q06147,-0.375932,0.605781
P23255,-0.0349477,0.588623
P87121,0.00756848,0.584383
Q92373,0.0432942,0.58594
P26754,-0.0189662,0.563995
P43550,-0.266622,0.515594
O74215,-0.199498,0.521102
P22516,-0.268887,0.576418
O14147,-0.0600226,0.704031
P32915,-0.228433,0.593157
P79088,-0.0585853,0.595887
Q10415,-0.0677322,0.55199
P35999,0.0841447,0.593403
P53962,0.0125896,0.665898
Q9Y7T2,-0.236468,0.570689
Q10488,0.069321,0.604451
P38071,0.104471,0.594082
Q09692,-0.243603,0.521771
Q12109,0.122226,0.594974
Q9UT95,-0.297353,0.524462
Q12298,0.0073784,0.69307
P38863,-0.0762083,0.681284
Q9Y705,0.0448326,0.635807
P37366,-0.0689142,0.707751
P36613,-0.205602,0.538452
O14209,0.0323842,0.728476
P47039,-0.223056,0.67084
O00087,-0.236271,0.613805
P09624,-0.232855,0.506641
Q02199,-0.100537,0.630351
Q09793,0.108652,0.599199
P40009,-0.0440652,0.554662
Q9USP2,-0.0377273,0.571732
P06168,-0.0211682,0.701765
P78827,-0.297993,0.660411
O74826,-0.215758,0.514967
P41735,0.061207,0.583152
P40151,-0.249587,0.641649
O13984,-0.106594,0.650752
P06773,0.0515632,0.599427
O43012,-0.0926469,0.634246
P20967,-0.122846,0.635231
O74378,0.0146258,0.649115
Q9US47,0.098258,0.615341
P38067,0.023504,0.648518
Q05946,-0.278,0.518268
Q9USN3,-0.386522,0.607825
P32793,0.0803102,0.59904
Q9URW6,0.0184576,0.562316
O94686,-0.104327,0.544974
P0CX26,-0.0476594,0.567672
Q9UT86,0.0537063,0.638836
Q12157,-0.244763,0.652025
O14236,-0.264355,0.623164
P53742,-0.169206,0.580661
Q08971,-0.231932,0.560895
O59727,-0.145558,0.678198
P21576,0.093253,0.605266
Q9URZ5,-0.317416,0.50541
P53904,-0.322149,0.497541
Q10235,-0.176486,0.676473
P49367,-0.1132,0.555829
Q9UT74,-0.242057,0.572921
P40506,0.0369792,0.592502
Q9USK7,-0.119419,0.680055
P38287,-0.00206595,0.588521
Q9UT67,-0.0792619,0.679308
Q06554,-0.0435013,0.574951
Q9UTL9,-0.15438,0.662629
Q04062,-0.0617552,0.677439
Q9US13,0.122274,0.631081
O42841,0.00668843,0.596292
P40533,-0.0818822,0.574221
Q92370,0.0121408,0.709536
P00937,-0.0172628,0.593162
O75005,-0.142357,0.631994
P07806-1,-0.31181,0.576107
P38786,-0.306624,0.511045
P87120,-0.337886,0.592948
P07263-1,-0.0755269,0.673022
O43011,-0.312892,0.51144
P22434,-0.220635,0.547015
P36599,0.0687509,0.701116
Q9C106,0.0949444,0.631527
P32349,-0.0218865,0.695012
Q12250,0.0946879,0.58688
P0CU18,-0.349809,0.513003
P46969,-0.323135,0.652035
O14105,-0.298923,0.624867
Q9UTE7,0.0173455,0.590889
P32559,-0.360148,0.640639
O43041,-0.317156,0.515163
Q03784,-0.226332,0.544408
Q12177,0.0640877,0.709708
Q9Y7K4,-0.107159,0.678601
P07284,0.0725285,0.603456
O14018,-0.0873283,0.554862
P54874,-0.34867,0.585828
P54839,-0.293417,0.641736
P53257,-0.0399099,0.589729
O94370,-0.0491569,0.552154
Q03151,-0.341738,0.603653
O74776,-0.182004,0.539318
P38248,-0.104382,0.536442
O74411,-0.203645,0.616362
Q9Y7P0,-0.209893,0.526377
P38145,-0.206572,0.518022
Q07824,0.0866022,0.71782
O74829,-0.142848,0.54285
Q1MTS0,0.12331,0.678038
Q12136,-0.15332,0.536951
Q9UUH2,-0.273698,0.600911
P38278,-0.195462,0.561281
Q9C1W8,-0.227614,0.518978
Q04119,0.0233854,0.5793
Q99383,-0.31504,0.507596
O94432,0.0713444,0.723507
P32584,-0.292199,0.496537
P87014,-0.283029,0.575089
O94436,0.154405,0.615317
P35189,-0.245159,0.520085
P21524,-0.193015,0.545381
P36602,-0.310772,0.507185
P38817,0.0363036,0.588906
P87157,-0.0288185,0.676179
O13903,-0.424548,0.63988
Q08285,-0.340453,0.592865
P25343,-0.193791,0.660169
Q9UUM7,-0.0974535,0.562809
Q01454,-0.0312197,0.603667
Q9C107,0.0562618,0.738539
P40350,-0.202693,0.53056
O60061,-0.0881559,0.703656
P14906,0.106165,0.58577
Q9HGN7,0.0264916,0.563398
Q9P6L6,-0.25646,0.663754
P14284,-0.00782925,0.569175
O43047,-0.112515,0.543256
P38523,0.121281,0.590266
Q12500,-0.293409,0.623243
O13943,-0.15816,0.525951
O74462,-0.323414,0.552925
P53040,-0.136309,0.594242
Q05029,0.010082,0.737625
P87317,0.0518625,0.645124
P0CX28,-0.223064,0.534862
Q9UTI8,-0.118179,0.66726
P39012,-0.248026,0.571755
Q9US48,-0.157713,0.581149
Q12091,-0.0463981,0.585915
O13995,-0.200025,0.69516
P32897,0.0275021,0.589024
Q9USM7,-0.303848,0.539287
Q9UTB5,-0.400492,0.651471
P39006,0.0361292,0.624267
P33892,-0.259232,0.601006
Q10105,-0.165908,0.665819
P49090,-0.416586,0.623839
P78753,0.0507854,0.57916
P36519,0.143244,0.618185
O14337,-0.218136,0.607287
Q06543,0.0467599,0.725104
O14443,0.0746002,0.57942
Q01475,-0.0823254,0.552568
P20606,-0.0291676,0.621229
Q09905,0.0332199,0.576877
P47064,-0.116835,0.629663
P35200,-0.216942,0.514394
O59707,0.0813376,0.588167
P40013,-0.195332,0.593992
Q10113,-0.142342,0.564747
Q9P7F7,0.132804,0.616162
P39929,-0.326792,0.653355
P42943,-0.0061485,0.572711
P87153,-0.324918,0.622824
P39939,-0.0191584,0.571511
Q9UT56,-0.0921006,0.551373
P40088,-0.142394,0.567468
Q09919,0.00495142,0.589404
O94501,0.0456494,0.75141
P12612,0.0338701,0.671642
O94292,0.0324415,0.74041
P35996,0.133976,0.666713
Q00055,0.0456806,0.608241
Q09845,-0.111297,0.565414
Q10425,-0.394122,0.649523
P06103,-0.0480601,0.622079
Q42598,-0.108205,0.555646
P16120,-0.193011,0.53169
P21734,-0.143323,0.541622
O74810,-0.0914492,0.644776
P45818,-0.0908671,0.716782
Q09775,0.13399,0.607081
P49435,-0.226689,0.617163
O42842,0.000781923,0.623349
Q9P6N6,-0.0200049,0.722435
Q07534,0.0296797,0.72877
Q9Y7M5,-0.140366,0.562602
P36520,0.0229493,0.633676
P04046,-0.0786312,0.562468
P41390,-0.17229,0.58492
Q9P7H1,-0.350219,0.59377
Q00684,-0.355113,0.653942
P23833,-0.0558226,0.668969
O42899,-0.242666,0.525583
P17610,0.0567735,0.612172
P38555,0.0882283,0.623178
P41318,0.113277,0.650942
O74184,-0.216313,0.609282
Q9UT44,-0.166138,0.553656
P54885,-0.133896,0.575264
P11325,-0.330282,0.645243
Q09828,-0.320492,0.501867
O94666,0.0284046,0.576378
P04051,-0.211061,0.517201
Q9UUE1,0.101142,0.628721
P32327,-0.295738,0.520113
P36621,0.0117449,0.583328
P17555,-0.00492885,0.608257
Q9USM4,-0.0975618,0.700918
Q07508,-0.0863086,0.545958
Q9P7G0,-0.127123,0.70003
P39744,-0.040623,0.562541
P40510,-0.219318,0.516745
P87228,-0.359496,0.60845
Q12692,-0.103317,0.699634
P48003,-0.28756,0.619682
P40961,-0.340158,0.648446
Q9P7H3,-0.0804963,0.729397
P41391,0.076629,0.592618
P11745,-0.105725,0.583505
P79010,0.0541394,0.583113
P04037,0.0602625,0.751885
P25582,-0.217263,0.512623
O42832,-0.0205362,0.553561
O94745,-0.0169228,0.59242
P11914,0.0705982,0.657758
P53235,-0.298909,0.529481
O74965,-0.318588,0.487755
P47943,-0.110827,0.70818
P10081,0.047709,0.731049
P50524,-0.299305,0.680135
P32496,0.0400881,0.749999
O94689,0.0239523,0.733458
P32843,-0.25067,0.506413
P0CT76,-0.334423,0.535954
P0CX30,-0.397185,0.586991
Q10286,-0.13794,0.555792
P30606,-0.187418,0.525711
P10964,-0.268584,0.556251
P15398,-0.163383,0.562185
P12683,-0.0859109,0.64014
Q10283,-0.00970669,0.736787
P40078,-0.372796,0.592491
Q9UU79,-0.338591,0.501255
Q9UT06,-0.0920361,0.670929
P38860,-0.374171,0.659012
P53303,0.0758076,0.752738
O13724,-0.114129,0.557583
P06704,0.134268,0.662057
O74435,-0.199869,0.669851
Q05892,-0.0375287,0.614672
O74482,0.128489,0.625872
Q12090,-0.179214,0.68387
Q9P7H2,-0.0349582,0.619655
Q09195,-0.114658,0.704944
P32462,-0.323107,0.495113
Q09173,0.0322807,0.684802
P39966,-0.368005,0.602428
Q10270,-0.00688265,0.579713
P18408,-0.371207,0.619525
O59771,-0.106035,0.612494
P15700,-0.205086,0.516604
P53063,-0.241246,0.575021
O13836,-0.323792,0.530353
O94469,-0.136844,0.58161
P33413,0.0529522,0.639765
Q06706,-0.322664,0.502536
O59704,0.0601916,0.604037
P47089,0.028521,0.700587
O42929,-0.337472,0.524067
Q10132,-0.104557,0.691909
P15496,-0.0544093,0.596153
P38074,-0.119332,0.554491
Q9URX7,-0.192096,0.627089
P32861,-0.105308,0.663903
P78811,-0.163456,0.592984
P47079,0.0213172,0.6581
P78921,-0.411379,0.617904
P32328,-0.11301,0.67019
Q09898,-0.181366,0.642228
P40481,-0.416007,0.647806
Q9UTQ8,-0.16518,0.556915
Q9UUK7,-0.157469,0.552028
P04161,-0.00363554,0.720252
P87148,-0.0972499,0.619862
P53845,-0.174611,0.540712
P21264,-0.0406364,0.68313
P15567,-0.267852,0.508888
O14062,0.0468457,0.727447
P48589,-0.101369,0.614901
P47075,-0.112936,0.543803
P78810,0.00231818,0.665091
P43588,-0.212304,0.519533
P41878,-0.145564,0.524141
Q12432,-0.208434,0.600876
O13953,0.0624547,0.624787
P46672,0.0717146,0.675478
Q9P6K7,-0.246402,0.688378
P42837,-0.272174,0.671323
Q7Z9H9,-0.0893164,0.687702
Q10233,0.0196393,0.685423
P22276,0.0545848,0.601617
P25451,-0.22755,0.522634
Q9Y7T8,-0.346096,0.574922
O13867,0.0909997,0.613599
P18562,-0.168888,0.67888
P30775,-0.224899,0.672399
Q09691,-0.081331,0.674625
Q9UUA6,-0.243074,0.526305
Q05521,0.0337045,0.583422
P41810,-0.106606,0.566551
Q9UUF7,-0.127473,0.68714
Q09196,0.00181376,0.572901
P53141,-0.333844,0.490991
P36620,-0.243973,0.587957
P07342,-0.342822,0.588007
Q08685,-0.00984433,0.696256
Q10299,0.106521,0.611788
O42984,-0.311346,0.644535
P14127,-0.144619,0.535166
P39954,-0.0843549,0.698551
O13639,-0.3045,0.652292
Q04217,-0.260832,0.684107
Q9HDY4,-0.15417,0.705501
P53732,-0.00685074,0.619019
O14182,-0.3152,0.567668
P05453,0.158795,0.600936
O74718,-0.27478,0.511262
Q9P6K1,-0.111171,0.549572
P38166,0.0358868,0.574934
P40454,-0.0194744,0.659763
O36016,-0.299899,0.51522
Q10181,-0.329368,0.498119
P23796,-0.358279,0.585972
P48363,-0.0209234,0.587677
Q10143,-0.355483,0.653906
Q05933,-0.161499,0.589051
Q9Y7J4,-0.0103905,0.705481
O13737,-0.0203612,0.578486
P25338,-0.274041,0.506452
P32910,0.00739773,0.634506
O94553,-0.106901,0.533615
Q9UUJ9,0.130023,0.625186
P32316,-0.0016293,0.734083
O74374,-0.0117242,0.650514
P37012,0.0701958,0.595542
P32598,-0.262203,0.648763
P13681,-0.0831395,0.563298
P42842,-0.340029,0.585353
O36033,0.0976279,0.641468
P06781,-0.153005,0.709878
Q10133,-0.130955,0.687527
P32529,-0.311315,0.501403
O94703,0.12088,0.623439
O14031,-0.171563,0.530284
P40897,-0.201794,0.68981
Q9P7K9,-0.253354,0.512819
P38694,0.108418,0.621936
P26370,-0.174774,0.652222
O59830,-0.174546,0.68744
P38913,0.0478786,0.670969
O74841,-0.272727,0.672475
P26321,-0.162725,0.612514
O74306,0.00504344,0.568097
O94399,-0.120685,0.704801
P53250,-0.298087,0.516975
P07991,0.0210603,0.641332
Q9P7L5,-0.351926,0.561913
O42945,-0.225484,0.60287
P53131,-0.338234,0.563574
P32579,-0.210814,0.675275
O94530,0.122775,0.603775
P53215,-0.193606,0.587462
Q9Y7T3,-0.31672,0.609956
Q12408,0.123329,0.61063
Q9C0X9,-0.226651,0.668746
P40479,0.00064024,0.608991
O13453,-0.0335294,0.592923
P0CU03,-0.0527823,0.707842
P39105,-0.0960435,0.543337
Q12122,0.0652218,0.734823
Q9Y823,0.0311345,0.732676
O74928,-0.0113341,0.600911
P38009,-0.312429,0.617755
P0CX24,-0.365522,0.520262
P0CT69,-0.141422,0.658253
O14169,-0.346313,0.505899
Q08959,-0.312477,0.642316
Q9UTR1,0.00334181,0.691482
P40469,-0.11007,0.566593
P28758,-0.342718,0.53511
P00445,-0.168012,0.575494
O42933,-0.360593,0.621768
P46971,-0.163163,0.598904
P47095,-0.166581,0.572759
Q9HE08,-0.0698317,0.597838
O74802,-0.303317,0.505362
P28817,-0.182799,0.516252
O59781,-0.406725,0.644277
P39722,0.0743923,0.629803
P43569,0.00403634,0.568058
Q7Z991,-0.315545,0.48343
O74415,-0.236448,0.53996
P34241,-0.133717,0.546811
P40069,0.106943,0.597888
O60100,-0.274912,0.506568
O14255,-0.227501,0.678272
P53008,-0.147509,0.562655
Q9HDX9,-0.244474,0.624832
P48525,-0.106645,0.62961
P40235,-0.0825773,0.640601
P29295,-0.350061,0.497274
P02994,0.0218011,0.586838
P0CT55,0.122741,0.602932
Q11004,-0.106667,0.582649
P53691,0.103323,0.607048
P22438,-0.134547,0.542681
O14000,-0.109795,0.599549
O13966,-0.134794,0.577964
P19414,0.122385,0.63253
P05501,-0.0279917,0.563593
P00163,-0.19415,0.651223
Q9P6K9,-0.263884,0.653996
P47120,-0.0462083,0.725024
Q10071,-0.0686803,0.566619
P47154,-0.319814,0.577269
P69771,-0.28702,0.512573
O60074,-0.143382,0.707217
P36048,-0.0379707,0.70662
O94316,-0.0264108,0.624456
Q09171,-0.201439,0.66871
P32473,-0.345181,0.644011
O60185,-0.036673,0.698169
Q06489,-0.172093,0.595353
Q92462,-0.271594,0.633965
P39940,0.0827018,0.647516
P87324,-0.395696,0.646917
P46957,-0.267695,0.673923
O74907,0.00594302,0.720631
Q06338,0.00485505,0.578843
P27616,-0.347456,0.585972
Q9UUB4,-0.340358,0.497023
Q9P6N2,-0.372483,0.6175
P53981,0.10698,0.603205
Q9HFE1,-0.335621,0.66082
P40988,0.0329065,0.737927
O59678,0.0414014,0.719946
Q08746,-0.19064,0.684233
P0C2H9,-0.290342,0.636453
Q9URX6,-0.193201,0.598184
P09232,-0.283555,0.514223
P40903,-0.247515,0.653762
P0CT84,-0.254847,0.547296
P0CX54,0.0250264,0.725897
O60071,0.0213854,0.620369
P38333,-0.31261,0.549989
P38132,0.10637,0.602225
O75001,-0.221355,0.529756
O14028,0.146505,0.611696
P53944,-0.113397,0.658845
P19097,-0.187631,0.545129
Q10289,0.149947,0.608791
Q92398,-0.165418,0.547158
Q00772,-0.381245,0.607806
Q12017,-0.198488,0.673954
Q9Y7L1,-0.0933444,0.621911
P30777,-0.3442,0.501758
Q9USN0,-0.254081,0.511795
Q06106,-0.364118,0.649156
O13620,-0.044118,0.715703
P32324,-0.195461,0.664817
O14460,0.121973,0.601609
P32459,-0.056622,0.56584
O13843,-0.123728,0.583506
P0CX52,-0.356411,0.584581
P0CT65,0.0371988,0.672242
Q06697,0.0477658,0.568984
Q9UUE7,-0.277367,0.533106
O74468,-0.198067,0.568694
P36150,-0.26996,0.524844
O14141,-0.18191,0.528326
Q99210,-0.304283,0.490362
O13830,-0.204252,0.682019
P34222,-0.20964,0.657473
P25045,-0.232595,0.506466
O59682,-0.202904,0.661336
Q10162,-0.0508196,0.549303
P25627,-0.116023,0.55136
P87142,-0.365771,0.644646
P38788,-0.353478,0.619675
P36775,-0.37368,0.559163
Q09769,-0.417606,0.608687
P15565-1,-0.244128,0.657477
Q9P804,0.0433455,0.734369
O74745,-0.269053,0.522013
P32629,0.0632348,0.575935
Q9P7S2,0.106204,0.622864
Q12377,-0.204065,0.564755
O94641,-0.0749901,0.564141
P31539,-0.427855,0.605152
O13687,0.0388691,0.5907
P22203,0.00416831,0.579989
O42652,-0.345235,0.630416
P23542,-0.158025,0.664196
P24783,-0.241581,0.570799
P24782,-0.390522,0.557852
O14073,-0.360221,0.5241
P18962,-0.0156095,0.714797
P32377,-0.144779,0.698637
O13963,-0.251991,0.627765
Q9USZ5,0.00378126,0.722443
P38334,-0.301819,0.535686
Q09817,-0.0852982,0.643855
P38861,-0.0332614,0.555572
P33339,0.151571,0.634268
O74458,-0.0988473,0.70099
Q02884,-0.0684656,0.653331
Q9USP1,0.0604237,0.606418
P15303,-0.0405552,0.606774
O74873,-0.42583,0.602245
P34163,-0.300477,0.641827
O74430,-0.25109,0.528668
Q10305,-0.0797741,0.652928
P39958,-0.170458,0.541571
Q07844,-0.262336,0.600795
O14325,-0.33999,0.483911
P02309,0.0114246,0.662921
P09322,-0.323033,0.626792
Q9UT16,0.0294847,0.707066
P22135,-0.00577593,0.703482
Q06010,-0.063796,0.584756
O14077,0.0911475,0.58571
P39522,-0.112828,0.595882
Q10318,0.0390068,0.718571
Q9C1X1,-0.327478,0.511389
